hafta	hafta+Noun+A3sg+Pnon+Nom
vaktiyle	vakit+Noun+A3sg+P3sg+Ins
utancın	utanç+Noun+A3sg+Pnon+Gen
ızdırabını	ızdırap+Noun+A3sg+P3sg+Acc
ortağına	ortak+Noun+A3sg+P3sg+Dat
ölümden	ölüm+Noun+A3sg+Pnon+Abl
teması	tema+Noun+A3sg+P3sg+Nom
kalemiyle	kalem+Noun+A3sg+P3sg+Ins
şaheser	şaheser+Noun+A3sg+Pnon+Nom
kereye	kere+Noun+A3sg+Pnon+Dat
gözündeki	göz+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
çöpü	çöp+Noun+A3sg+P3sg+Nom
merteği	mertek+Noun+A3sg+Pnon+Acc
günahsızsa	günah+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Cond+A3sg
taşı	taş+Noun+A3sg+Pnon+Acc
ustasından	usta+Noun+A3sg+P3sg+Abl
ustası	usta+Noun+A3sg+P3sg+Nom
tohumun	tohum+Noun+A3sg+Pnon+Gen
otu	ot+Noun+A3sg+P3sg+Nom
dumanına	duman+Noun+A3sg+P3sg+Dat
kuşları	kuş+Noun+A3pl+P3sg+Nom
bahar	bahar+Noun+A3sg+Pnon+Nom
bahardı	bahar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
otlar	ot+Noun+A3pl+Pnon+Nom
bahçelerdeki	bahçe+Noun+A3pl+Pnon+Loc^DB+Adj+Rel
çimenliklerde	çimen+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3pl+Pnon+Loc
kaldırım	kaldırım+Noun+A3sg+Pnon+Nom
taşları	taş+Noun+A3pl+P3sg+Nom
böyleydi	böyle+Adj^DB+Verb+Zero+Past+A3sg
ağaçlarının	ağaç+Noun+A3pl+P3sg+Gen
kavakların	kavak+Noun+A3pl+Pnon+Gen
kirazların	kiraz+Noun+A3pl+Pnon+Gen
mis	mis+Noun+A3sg+Pnon+Nom
yaprakları	yaprak+Noun+A3pl+P3sg+Nom
ıhlamurların	ıhlamur+Noun+A3pl+Pnon+Gen
tomurcukları	tomurcuk+Noun+A3pl+P3pl+Nom
kargalar	karga+Noun+A3pl+Pnon+Nom
serçeler	serçe+Noun+A3pl+Pnon+Nom
güvercinler	güvercin+Noun+A3pl+Pnon+Nom
yuvalarını	yuva+Noun+A3pl+P3sg+Acc
güneşle	güneş+Noun+A3sg+Pnon+Ins
sinekler	sinek+Noun+A3pl+Pnon+Nom
bitkiler	bitki+Noun+A3pl+Pnon+Nom
yetişkinler	yetişkin+Noun+A3pl+Pnon+Nom
sabahının	sabah+Noun+A3sg+P3sg+Gen
kainatın	kainat+Noun+A3sg+Pnon+Gen
tahakküm	tahakküm+Noun+A3sg+Pnon+Nom
icad	icad+Noun+A3sg+Pnon+Nom
süküna	süküna+Noun+A3sg+Pnon+Nom
merkezinin	merkez+Noun+A3sg+P3sg+Gen
cezaevindeki	cezaevi+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
baharın	bahar+Noun+A3sg+Pnon+Gen
duygularına	duygu+Noun+A3pl+P3sg+Dat
numara	numara+Noun+A3sg+Pnon+Nom
kağıtla	kağıt+Noun+A3sg+Pnon+Ins
meşguldü	meşgul+Adj^DB+Verb+Zero+Past+A3sg
başlık	başlık+Noun+A3sg+Pnon+Nom
mühür	mühür+Noun+A3sg+Pnon+Nom
yazıda	yazı+Noun+A3sg+Pnon+Loc
sanığın	sanık+Noun+A3sg+Pnon+Gen
nisan	nisan+Noun+A3sg+Pnon+Nom
dokuzda	dokuz+Num+Card^DB+Noun+Zero+A3sg+Pnon+Loc
duruşmada	duruşma+Noun+A3sg+Pnon+Loc
cinayetle	cinayet+Noun+A3sg+Pnon+Ins
koridoruna	koridor+Noun+A3sg+P3sg+Dat
ıztıraplı	ıztırap+Noun+A3sg+Pnon+Nom^DB+Adj+With
sırma	sırma+Noun+A3sg+Pnon+Nom
ceket	ceket+Noun+A3sg+Pnon+Nom
beline	bel+Noun+A3sg+P3sg+Dat
kemer	kemer+Noun+A3sg+Pnon+Nom
gardiyanıydı	gardiyan+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
gardiyan	gardiyan+Noun+A3sg+Pnon+Nom
gürültüleri	gürültü+Noun+A3pl+P3sg+Nom
tarlalardan	tarla+Noun+A3pl+Pnon+Abl
cezaevinin	cezaevi+Noun+A3sg+P3sg+Gen
bahçesinde	bahçe+Noun+A3sg+P3sg+Loc
lağım	lağım+Noun+A3sg+Pnon+Nom
kokusuyla	koku+Noun+A3sg+P3sg+Ins
koridordaki	koridor+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
koğuştan	koğuş+Noun+A3sg+Pnon+Abl
eteklikle	eteklik+Noun+A3sg+Pnon+Ins
kaput	kaput+Noun+A3sg+Pnon+Nom
gardiyanın	gardiyan+Noun+A3sg+Pnon+Gen
file	file+Noun+A3sg+Pnon+Nom
çoraplar	çorap+Noun+A3pl+Pnon+Nom
tutukluların	tutuklu+Noun+A3pl+Pnon+Gen
türden	tür+Noun+A3sg+Pnon+Abl
aba	aba+Noun+A3sg+Pnon+Nom
çarıklar	çarık+Noun+A3pl+Pnon+Nom
başörtü	başörtü+Noun+A3sg+Pnon+Nom
başörtüsünün	başörtü+Noun+A3sg+P3sg+Gen
lüle	lüle+Noun+A3sg+Pnon+Nom
solgunluk	solgun+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
gömleğin	gömlek+Noun+A3sg+Pnon+Gen
boynu	boyun+Noun+A3sg+P3sg+Nom
beyazdı	beyaz+Adj^DB+Verb+Zero+Past+A3sg
altları	alt+Noun+A3pl+P3sg+Nom
şehla	şehla+Adj
koğuşun	koğuş+Noun+A3sg+Pnon+Gen
aralıktan	aralık+Noun+A3sg+Pnon+Abl
umurumda	umur+Noun+A3sg+P1sg+Loc
peşime	peş+Noun+A3sg+P1sg+Dat
koğuşunun	koğuş+Noun+A3sg+P3sg+Gen
yerdi	yer+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
tutuklular	tutuklu+Noun+A3pl+Pnon+Nom
gardiyanı	gardiyan+Noun+A3sg+P3sg+Nom
kalemine	kalem+Noun+A3sg+P3sg+Dat
silahlı	silah+Noun+A3sg+Pnon+Nom^DB+Adj+With
katip	katip+Noun+A3sg+Pnon+Nom
askerlerden	asker+Noun+A3pl+Pnon+Abl
bozuğu	bozuk+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
izleri	iz+Noun+A3pl+P3sg+Nom
yanaklı	yanak+Noun+A3sg+Pnon+Nom^DB+Adj+With
çavuş	çavuş+Noun+A3sg+Pnon+Nom
sokaklarında	sokak+Noun+A3pl+P3sg+Loc
sokaktaki	sokak+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
sallıyarak	sallıyarak+Noun+A3sg+Pnon+Nom
metelik	metelik+Noun+A3sg+Pnon+Nom
hissetiği	hissetiğ+Noun+A3sg+P3sg+Nom
ilgisinden	ilgi+Noun+A3sg+P3sg+Abl
adımda	adım+Noun+A3sg+Pnon+Loc
zahirecinin	zahire+Noun+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Gen
dükkanının	dükkan+Noun+A3sg+P3sg+Gen
salına	sal+Noun+A3sg+P3sg+Dat
eteği	etek+Noun+A3sg+Pnon+Acc
uçarken	uçar+Adj^DB+Verb+Zero^DB+Adverb+While
esintisiyle	esinti+Noun+A3sg+P3sg+Ins
hanımın	hanım+Noun+A3sg+Pnon+Gen
çiftliklerinde	çiftlik+Noun+A3pl+P3pl+Loc
sığırtmaçlık	sığırtmaç+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
gayrimeşru	gayrimeşru+Adj
çiftlikte	çiftlik+Noun+A3sg+Pnon+Loc
bölgeden	bölge+Noun+A3sg+Pnon+Abl
kadere	kader+Noun+A3sg+Pnon+Dat
birgün	birgün+Adverb
hanımlardan	hanım+Noun+A3pl+Pnon+Abl
inek	inek+Noun+A3sg+Pnon+Nom
nurtopu	nurtopu+Noun+A3sg+P3sg+Nom
bebekle	bebek+Noun+A3sg+Pnon+Ins
evlatlığı	evlat+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom
hanımlar	hanım+Noun+A3pl+Pnon+Nom
bakımını	bakım+Noun+A3sg+P3sg+Acc
müsamahalısı	müsamaha+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+P3sg+Nom
müsamahasızdı	müsamaha+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
herşeyiyle	herşey+Noun+A3sg+P3sg+Ins
hizmetçisi	hizmetçi+Noun+A3sg+P3sg+Nom
fikrindeydi	fikir+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
evlatlık	evlatlık+Noun+A3sg+Pnon+Nom
ikisinin	iki+Num+Card^DB+Noun+Zero+A3sg+P3sg+Gen
heykelleri	heykel+Noun+A3pl+P3sg+Nom
hanımlarla	hanım+Noun+A3pl+Pnon+Ins
hayattan	hayat+Noun+A3sg+Pnon+Abl
işçilerle	işçi+Noun+A3pl+Pnon+Ins
kısmetleri	kısmet+Noun+A3pl+Pnon+Acc
onaltı	onaltı+Num+Card
hanımların	hanım+Noun+A3pl+Pnon+Gen
tahsilini	tahsil+Noun+A3sg+P3sg+Acc
prens	prens+Noun+A3sg+Pnon+Nom
teyzelerinin	teyze+Noun+A3pl+P3sg+Gen
çiftliğinde	çiftlik+Noun+A3sg+P3sg+Loc
prense	prens+Noun+A3sg+Pnon+Dat
teyzelerin	teyze+Noun+A3pl+Pnon+Gen
taburuna	tabur+Noun+A3sg+P3sg+Dat
çiftliğe	çift+Adj^DB+Noun+Ness+A3sg+Pnon+Dat
ruble	ruble+Noun+A3sg+Pnon+Nom
hamile	hamile+Noun+A3sg+Pnon+Nom
canını	can+Noun+A3sg+P3sg+Acc
arzusu	arzu+Noun+A3sg+P3sg+Nom
hanımlarına	hanım+Noun+A3pl+P3sg+Dat
jandarma	jandarma+Noun+A3sg+Pnon+Nom
komiserinin	komiser+Noun+A3sg+P3sg+Gen
hizmetine	hizmet+Noun+A3sg+P3sg+Dat
aydan	ay+Noun+A3sg+Pnon+Abl
ellisini	elli+Num+Card^DB+Noun+Zero+A3sg+P3sg+Acc
sarkıntılığa	sarkıntı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
ipin	ip+Noun+A3sg+Pnon+Gen
saygısızlık	saygı+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Nom
ebelik	ebe+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
lohusa	lohusa+Noun+A3sg+Pnon+Nom
bakımevine	bakımevi+Noun+A3sg+P3sg+Dat
memuru	memur+Noun+A3sg+P3sg+Nom
evliydi	ev+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
komiseri	komiser+Noun+A3sg+P3sg+Nom
tecrübeli	tecrübe+Noun+A3sg+Pnon+Nom^DB+Adj+With
kurnazdı	kurnaz+Adj^DB+Verb+Zero+Past+A3sg
çamaşırhane	çamaşırhane+Noun+A3sg+Pnon+Nom
çocuklarıyla	çocuk+Noun+A3pl+P3sg+Ins
herife	herif+Noun+A3sg+Pnon+Dat
harçlık	harçlık+Noun+A3sg+Pnon+Nom
çileli	çile+Noun+A3sg+Pnon+Nom^DB+Adj+With
cazip	cazip+Adj
idarehanelerini	idarehane+Noun+A3pl+P3sg+Acc
hizmetçilik	hizmetçi+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
lisenin	lise+Noun+A3sg+Pnon+Gen
sınıfında	sınıf+Noun+A3sg+P3sg+Loc
idarehanesine	idarehane+Noun+A3sg+P3sg+Dat
yüzükle	yüzük+Noun+A3sg+Pnon+Ins
bilezikle	bilezik+Noun+A3sg+Pnon+Ins
şişmanca	şişman+Noun+A3sg+Pnon+Equ
hanıma	hanım+Noun+A3sg+Pnon+Dat
adrese	adres+Noun+A3sg+Pnon+Dat
pastalar	pasta+Noun+A3pl+Pnon+Nom
hizmetçilerden	hizmetçi+Noun+A3pl+Pnon+Abl
yazardır	yazar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
edersen	eder+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A2sg
karşılığında	karşılık+Noun+A3sg+P3sg+Loc
kurdele	kurdele+Noun+A3sg+Pnon+Nom
döşeli	döşeli+Adj
apartman	apartman+Noun+A3sg+Pnon+Nom
apartmanda	apartman+Noun+A3sg+Pnon+Loc
komşularından	komşu+Noun+A3pl+P3pl+Abl
memura	memur+Noun+A3sg+Pnon+Dat
yazara	yazar+Noun+A3sg+Pnon+Dat
ilişkisini	ilişki+Noun+A3sg+P3sg+Acc
habersizce	haber+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Adverb+Ly
oturablimen	oturablime+Noun+A3sg+P2sg+Nom
vesika	vesika+Noun+A3sg+Pnon+Nom
muayenesinden	muayene+Noun+A3sg+P3sg+Abl
geçmen	geçme+Adj^DB+Noun+Zero+A3sg+P2sg+Nom
genelevler	genelev+Noun+A3pl+Pnon+Nom
muhabbet	muhabbet+Noun+A3sg+Pnon+Nom
tellalı	tellal+Noun+A3sg+P3sg+Nom
dertlerini	dert+Noun+A3pl+P3sg+Acc
kederliydi	keder+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
teyzesini	teyze+Noun+A3sg+P3sg+Acc
şehirdeki	şehir+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
genelevlerden	genelev+Noun+A3pl+Pnon+Abl
taktirde	taktir+Noun+A3sg+Pnon+Loc
sarkıntılıklarına	sarkıntı+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3pl+P3sg+Dat
genelevde	genelev+Noun+A3sg+Pnon+Loc
prensten	prens+Noun+A3sg+Pnon+Abl
memurdan	memur+Noun+A3sg+Pnon+Abl
kararında	karar+Noun+A3sg+P3sg+Loc
kadifeden	kadife+Noun+A3sg+Pnon+Abl
ipekliden	ipek+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3sg+Pnon+Abl
elbiseleri	elbise+Noun+A3pl+P3sg+Nom
sarısı	sarı+Adj^DB+Noun+Zero+A3sg+P3sg+Nom
dekolte	dekolte+Noun+A3sg+Pnon+Nom
elbiseyle	elbise+Noun+A3sg+Pnon+Ins
nüfus	nüfus+Noun+A3sg+Pnon+Nom
kağıdını	kağıt+Noun+A3sg+P3sg+Acc
genelevi	genelev+Noun+A3sg+P3sg+Nom
andan	an+Noun+A3sg+Pnon+Abl
itibaren	itibaren+Postp+PCAbl
vatandaşların	vatandaş+Noun+A3pl+Pnon+Gen
rahatı	rahat+Noun+A3sg+P3sg+Nom
devletin	devlet+Noun+A3sg+Pnon+Gen
himayesinde	himaye+Noun+A3sg+P3sg+Loc
vaktinden	vakit+Noun+A3sg+P3sg+Abl
meselesi	mesele+Noun+A3sg+P3sg+Nom
aleminden	alem+Noun+A3sg+P3sg+Abl
madensuyu	madensuyu+Noun+A3sg+P3sg+Nom
robdöşambrla	robdöşambr+Noun+A3sg+Pnon+Ins
banyo	banyo+Noun+A3sg+Pnon+Nom
vücutlarına	vücut+Noun+A3pl+P3sg+Dat
krem	krem+Noun+A3sg+Pnon+Nom
makyajlarını	makyaj+Noun+A3pl+P3sg+Acc
tatlılar	tat+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Nom
gözalıcı	gözalıcı+Adj
müşteriler	müşteri+Noun+A3pl+Pnon+Nom
çalgı	çalgı+Noun+A3sg+Pnon+Nom
faslı	fasıl+Noun+A3sg+Pnon+Acc
yaşlılar	yaş+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Nom
bekarlar	bekar+Noun+A3pl+Pnon+Nom
evliler	evli+Adj^DB+Noun+Zero+A3pl+Pnon+Nom
tacirler	tacir+Noun+A3pl+Pnon+Nom
zenginler	zengin+Adj^DB+Noun+Zero+A3pl+Pnon+Nom
yoksullar	yoksul+Noun+A3pl+Pnon+Nom
hastalar	hasta+Noun+A3pl+Pnon+Nom
sarhoşlar	sarhoş+Noun+A3pl+Pnon+Nom
üniversiteliler	üniversite+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Nom
liseliler	lise+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Noun+Zero+A3pl+Pnon+Nom
rezilliğin	rezil+Adj^DB+Noun+Ness+A3sg+Pnon+Gen
ortam	ortam+Noun+A3sg+Pnon+Nom
şafak	şafak+Noun+A3sg+Pnon+Nom
sözde	söz+Noun+A3sg+Pnon+Loc
biribirinin	biribiri+Noun+A3sg+Pnon+Gen
dairesine	daire+Noun+A3sg+P3sg+Dat
karakola	karakol+Noun+A3sg+Pnon+Dat
memurları	memur+Noun+A3pl+P3sg+Nom
hekimler	hekim+Noun+A3pl+Pnon+Nom
muayeneye	muayene+Noun+A3sg+Pnon+Dat
saçık	saçık+Adj
şakalar	şaka+Noun+A3pl+Pnon+Nom
hemcinsleriyle	hemcins+Adj^DB+Noun+Zero+A3pl+P3sg+Ins
günahlara	günah+Noun+A3pl+Pnon+Dat
yenilerini	yeni+Adj^DB+Noun+Zero+A3pl+P3sg+Acc
hastanede	hastane+Noun+A3sg+Pnon+Loc
hatadan	hata+Noun+A3sg+Pnon+Abl
cezaevine	cezaevi+Noun+A3sg+P3sg+Dat
katillerle	katil+Noun+A3pl+Pnon+Ins
hırsızlarla	hır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Zero+A3pl+Pnon+Ins
muhafızlarla	muhafız+Noun+A3pl+Pnon+Ins
kuştüyü	kuştüyü+Noun+A3sg+P3sg+Nom
yakasındaki	yaka+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
itibarlı	itibar+Noun+A3sg+Pnon+Nom^DB+Adj+With
kızıyla	kız+Noun+A3sg+P3sg+Ins
tabakasından	tabaka+Noun+A3sg+P3sg+Abl
karyoladan	karyola+Noun+A3sg+Pnon+Abl
terliklerini	terlik+Noun+A3pl+P3pl+Acc
hırkayı	hırka+Noun+A3sg+Pnon+Acc
kolonya	kolonya+Noun+A3sg+Pnon+Nom
briyantin	briyantin+Noun+A3sg+Pnon+Nom
lavanta	lavanta+Noun+A3sg+Pnon+Nom
kokularının	koku+Noun+A3pl+P3sg+Gen
karışımından	karışım+Noun+A3sg+P3sg+Abl
kokunun	koku+Noun+A3sg+Pnon+Gen
tozla	toz+Noun+A3sg+Pnon+Ins
ağızını	ağız+Noun+A3sg+P3sg+Acc
havluyla	havlu+Noun+A3sg+Pnon+Ins
fırça	fırça+Noun+A3sg+Pnon+Nom
tırnaklarını	tırnak+Noun+A3pl+P3sg+Acc
bitişik	bitişik+Adj
duşa	duş+Noun+A3sg+Pnon+Dat
adaleli	adale+Noun+A3sg+Pnon+Nom^DB+Adj+With
ütülü	ütü+Noun+A3sg+Pnon+Nom^DB+Adj+With
çamaşırlar	çamaşır+Noun+A3pl+Pnon+Nom
dalgalı	dalga+Noun+A3sg+Pnon+Nom^DB+Adj+With
sakalını	sakal+Noun+A3sg+P3sg+Acc
boyunbağı	boyunbağı+Noun+A3sg+P3sg+Nom
düğmesi	düğme+Noun+A3sg+P3sg+Nom
iyisindendi	iyi+Adj^DB+Noun+Zero+A3sg+P3sg+Abl^DB+Verb+Zero+Past+A3sg
şimdiyse	şimdi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A3sg
salondu	salon+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
büfe	büfe+Noun+A3sg+Pnon+Nom
markalarını	marka+Noun+A3pl+P3sg+Acc
örtü	örtü+Noun+A3sg+Pnon+Nom
kahvelikle	kahve+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Ins
şekerlik	şeker+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Nom
kavanozda	kavanoz+Noun+A3sg+Pnon+Loc
gevrekler	gevrek+Adj^DB+Noun+Zero+A3pl+Pnon+Nom
francalar	franca+Noun+A3pl+Pnon+Nom
bisküviler	bisküvi+Noun+A3pl+Pnon+Nom
dergisinin	dergi+Noun+A3sg+P3sg+Gen
mektupları	mektup+Noun+A3pl+Pnon+Acc
matem	matem+Noun+A3sg+Pnon+Nom
kahyası	kahya+Noun+A3sg+P3sg+Nom
prensesle	prenses+Noun+A3sg+Pnon+Ins
yılını	yıl+Noun+A3sg+P3sg+Acc
ülkelerde	ülke+Noun+A3pl+Pnon+Loc
küçüklüğünü	küçük+Adj^DB+Noun+Ness+A3sg+P3sg+Acc
yaştan	yaş+Noun+A3sg+Pnon+Abl
sabahlar	sabah+Noun+A3pl+Pnon+Nom
kızından	kız+Noun+A3sg+P3sg+Abl
imalı	ima+Noun+A3sg+Pnon+Nom^DB+Adj+With
prensesten	prenses+Noun+A3sg+Pnon+Abl
manasında	mana+Noun+A3sg+P3sg+Loc
hoşnutsuzluk	hoşnutsuz+Adj^DB+Noun+Ness+A3sg+Pnon+Nom
vazifesini	vazife+Noun+A3sg+P3sg+Acc
jüri	jüri+Noun+A3sg+Pnon+Nom
heyetinde	heyet+Noun+A3sg+P3sg+Loc
sergisini	sergi+Noun+A3sg+P3sg+Acc
fırsatınız	fırsat+Noun+A3sg+P2pl+Nom
rubleyi	ruble+Noun+A3sg+Pnon+Acc
cezası	ceza+Noun+A3sg+P3sg+Nom
sayfada	sayfa+Noun+A3sg+Pnon+Loc
şunlar	şu+Pron+Demons+A3pl+Pnon+Nom
yazılıydı	yazı+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
vakte	vakit+Noun+A3sg+Pnon+Dat
bekliyeceğiz	bekliyeceğ+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
bağlama	bağlam+Noun+A3sg+Pnon+Dat
planının	plan+Noun+A3sg+P3sg+Gen
oluğunluğa	oluğun+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Dat
prensese	prenses+Noun+A3sg+Pnon+Dat
talip	talip+Noun+A3sg+Pnon+Nom
ilişkisi	ilişki+Noun+A3sg+P3sg+Nom
ilişkiye	ilişki+Noun+A3sg+Pnon+Dat
seçmeni	seçmen+Noun+A3sg+P3sg+Nom
bölgenin	bölge+Noun+A3sg+Pnon+Gen
valisinin	vali+Noun+A3sg+P3sg+Gen
maceraya	macera+Noun+A3sg+Pnon+Dat
kocasından	koca+Noun+A3sg+P3sg+Abl
zarfın	zarf+Noun+A3sg+Pnon+Gen
elyazısıyla	elyazısı+Noun+A3sg+P3sg+Ins
mühürü	mühür+Noun+A3sg+P3sg+Nom
mayıs	mayıs+Noun+A3sg+Pnon+Nom
meclisinin	meclis+Noun+A3sg+P3sg+Gen
toplantıyı	toplantı+Noun+A3sg+Pnon+Acc
katılımınızla	katılım+Noun+A3sg+P2pl+Ins
yollarıyla	yol+Noun+A3pl+P3sg+Ins
irtica	irtica+Noun+A3sg+Pnon+Nom
partisinin	parti+Noun+A3sg+P3sg+Gen
konulara	konu+Noun+A3pl+Pnon+Dat
devrinden	devir+Noun+A3sg+P3sg+Abl
hareketine	hareket+Noun+A3sg+P3sg+Dat
siyasi	siyasi+Adj
anları	an+Noun+A3pl+P3sg+Nom
herşeyin	herşey+Noun+A3sg+Pnon+Gen
metresiyle	metre+Noun+A3sg+P3sg+Ins
göle	göl+Noun+A3sg+Pnon+Dat
canına	can+Noun+A3sg+P3sg+Dat
girişimde	girişim+Noun+A3sg+Pnon+Loc
bulunanam	bulunana+Noun+A3sg+P1sg+Nom
metresine	metre+Noun+A3sg+P3sg+Dat
suçluyum	suç+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A1sg
hatamı	hata+Noun+A3sg+P1sg+Acc
mektubuna	mektup+Noun+A3sg+P3sg+Dat
cevabın	cevap+Noun+A3sg+Pnon+Gen
subayın	subay+Noun+A3sg+Pnon+Gen
kur	kur+Noun+A3sg+Pnon+Nom
yalandan	yalan+Noun+A3sg+Pnon+Abl
çiftliğin	çiftlik+Noun+A3sg+Pnon+Gen
kahyasından	kahya+Noun+A3sg+P3sg+Abl
hakkınızı	hak+Noun+A3sg+P2pl+Acc
toprakların	toprak+Noun+A3pl+Pnon+Gen
şekli	şekil+Noun+A3sg+P3sg+Nom
rahmetli	rahmetli+Adj
elimizde	el+Noun+A3sg+P1pl+Loc
araçlarıyla	araç+Noun+A3pl+P3sg+Ins
kanaatindeyim	kanaat+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1sg
üçbin	üçbi+Noun+A3sg+P2sg+Nom
postayla	posta+Noun+A3sg+Pnon+Ins
tahsil	tahsil+Noun+A3sg+Pnon+Nom
şuydu	şu+Pron+Demons+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yıllarında	yıl+Noun+A3pl+P3sg+Loc
filozofu	filozof+Noun+A3sg+Pnon+Acc
eserde	eser+Noun+A3sg+Pnon+Loc
sebebiyle	sebep+Noun+A3sg+P3sg+Ins
görüşe	görüş+Noun+A3sg+Pnon+Dat
mülkiyetinin	mülkiyet+Noun+A3sg+P3sg+Gen
ikiyüz	ikiyüz+Noun+A3sg+Pnon+Nom
hektar	hektar+Noun+A3sg+Pnon+Nom
haklarından	hak+Noun+A3pl+P3sg+Abl
fikirlerinin	fikir+Noun+A3pl+P3sg+Gen
imkansızdı	imkan+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
geçim	geçim+Noun+A3sg+Pnon+Nom
kaynağıydı	kaynak+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
alışkanlıklardan	alışkan+Adj^DB+Noun+Ness+A3pl+Pnon+Abl
dönemindeki	dönem+Noun+A3sg+P3sg+Loc^DB+Adj+Rel
fikirlerinde	fikir+Noun+A3pl+P3sg+Loc
çevresindekileri	çevre+Noun+A3sg+P3sg+Loc^DB+Adj+Rel^DB+Noun+Zero+A3pl+P3pl+Nom
niyet	niyet+Noun+A3sg+Pnon+Nom
eserlerinde	eser+Noun+A3pl+P3sg+Loc
inkarı	inkar+Noun+A3sg+P3sg+Nom
fikirleri	fikir+Noun+A3pl+P3sg+Nom
kahvesini	kahve+Noun+A3sg+P3sg+Acc
kaçta	kaç+Adj^DB+Noun+Zero+A3sg+Pnon+Loc
atelyeden	atelye+Noun+A3sg+Pnon+Abl
duvarlarında	duvar+Noun+A3pl+P3sg+Loc
etütler	etüt+Noun+A3pl+Pnon+Nom
taslaklar	taslak+Noun+A3pl+Pnon+Nom
atelyenin	atelye+Noun+A3sg+Pnon+Gen
ressamlıkta	ressam+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+Pnon+Loc
estetik	estetik+Noun+A3sg+Pnon+Nom
zevke	zevk+Noun+A3sg+Pnon+Dat
ilerliyemediğini	ilerliyemediğ+Noun+A3sg+P3sg+Acc
resme	resim+Noun+A3sg+Pnon+Dat
istidadı	istidat+Noun+A3sg+P3sg+Nom
ordudaki	ordu+Noun+A3sg+Pnon+Loc^DB+Adj+Rel
görevinden	görev+Noun+A3sg+P3sg+Abl
sanatların	sanat+Noun+A3pl+Pnon+Gen
uğraşı	uğraş+Noun+A3sg+P3sg+Nom
hatırldağında	hatırldağ+Noun+A3sg+P3sg+Loc
