rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
kaybetti	kaybet+Verb+Pos+Past+A3sg
geldiğinden	gel+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
atlatmıştı	atla+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
yakalanmıştı	yakala+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
dayayıp	daya+Verb+Pos^DB+Adverb+AfterDoingSo
çağırınca	çağır+Verb+Pos^DB+Adverb+When
uyanayım	uy+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3sg+Pnon+Dat^DB+Verb+Zero+Pres+A1sg
söndürmemiştim	sön+Verb^DB+Verb+Caus+Neg+Narr+Past+A1sg
dalıncaya	dal+Verb+Pos^DB+Adverb+When^DB+Noun+Zero+A3sg+Pnon+Dat
kanamıştı	kana+Verb+Pos+Narr+Past+A3sg
atamıyordu	at+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
kaybolmuyordu	kaybol+Verb+Neg+Prog1+Past+A3sg
gidecektim	git+Verb+Pos+Fut+Past+A1sg
yakalanacağından	yakala+Verb^DB+Verb+Pass+Pos^DB+Noun+FutPart+A3sg+P2sg+Abl
korkuttu	kork+Verb^DB+Verb+Caus+Pos+Past+A3sg
fırlatan	fırla+Verb^DB+Verb+Caus+Pos^DB+Adj+PresPart
iyileşiyordu	iyi+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
anlattığım	anla+Verb^DB+Verb+Caus+Pos^DB+Adj+PastPart+P1sg
kaldığımızda	kal+Verb+Pos^DB+Noun+PastPart+A3sg+P1pl+Loc
istiyormuş	iste+Verb+Pos+Prog1+Narr+A3sg
sızlar	sızla+Verb+Pos+Aor+A3sg
düşündüğünü	düşün+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
anlamadığımı	anla+Verb+Neg^DB+Noun+PastPart+A3sg+P1sg+Acc
geçmediğini	geç+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Acc
belirir	belir+Verb+Pos+Aor+A3sg
uzatırdı	uza+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
öğrenildi	öğren+Verb^DB+Verb+Pass+Pos+Past+A3sg
uzaklaşacağımın	uzak+Adj^DB+Verb+Become+Pos^DB+Noun+FutPart+A3sg+P1sg+Gen
terkedilmiş	terket+Verb^DB+Verb+Pass+Pos+Narr+A3sg
çekmemiş	çek+Verb+Neg+Narr+A3sg
durmadığım	dur+Verb+Neg^DB+Adj+PastPart+P1sg
kazanıyorlar	kazan+Verb+Pos+Prog1+A3pl
anlayamadığım	anla+Verb^DB+Verb+Able+Neg^DB+Adj+PastPart+P1sg
anlatıyorlar	anla+Verb^DB+Verb+Caus+Pos+Prog1+A3pl
çektik	çek+Verb+Pos+Past+A1pl
iyileşeceğini	iyi+Adj^DB+Verb+Become+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
çağırdığım	çağır+Verb+Pos^DB+Adj+PastPart+P1sg
ölecek	öl+Verb+Pos+Fut+A3sg
çevirmişti	çevir+Verb+Pos+Narr+Past+A3sg
atlatır	atla+Verb^DB+Verb+Caus+Pos+Aor+A3sg
hastalanacak	hastalan+Verb+Pos+Fut+A3sg
sürerse	sür+Verb+Pos+Aor+Cond+A3sg
umulmadık	um+Verb^DB+Verb+Pass+Neg+Past+A1pl
almaz	al+Verb+Neg^DB+Adj+AorPart
görülmüştür	gör+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
kurtulabilir	kurtul+Verb+Pos^DB+Verb+Able+Aor+A3sg
yapsam	yap+Verb+Pos+Desr+A1sg
edeceksiniz	et+Verb+Pos+Fut+A2pl
istemeyebilir	iste+Verb+Neg^DB+Verb+Able+Aor+A3sg
boşaltıyordum	boşal+Verb^DB+Verb+Caus+Pos+Prog1+Past+A1sg
düşündükten	düşün+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
istemediğinden	iste+Verb+Neg^DB+Noun+PastPart+A3sg+P3sg+Abl
anlatmıştım	anla+Verb^DB+Verb+Caus+Pos+Narr+Past+A1sg
etmemiz	et+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Nom
konuşacağım	konuş+Verb+Pos+Fut+A1sg
konuşuyorduk	konuş+Verb+Pos+Prog1+Past+A1pl
konuşmalarımızı	konuş+Verb+Pos^DB+Noun+Inf2+A3pl+P1pl+Acc
yastıktan	yas+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
kabartıyordu	kabar+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
girince	gir+Verb+Pos^DB+Adverb+When
gömülmüş	göm+Verb^DB+Verb+Pass+Pos+Narr+A3sg
zayıflamıştı	zayıfla+Verb+Pos+Narr+Past+A3sg
düşmüyordu	düş+Verb+Neg+Prog1+Past+A3sg
yadırganıyordu	yadırga+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
yumuşatarak	yumuşa+Verb^DB+Verb+Caus+Pos^DB+Adverb+ByDoingSo
iyileşmesine	iyi+Adj^DB+Verb+Become+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
edeceğini	et+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Acc
alması	al+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
çarpmış	çarp+Verb+Pos+Narr+A3sg
döktünüz	dök+Verb+Pos+Past+A2pl
açıveririz	aç+Verb+Pos^DB+Verb+Hastily+Aor+A1pl
gülmeye	gül+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yaptığınız	yap+Verb+Pos^DB+Adj+PastPart+P2pl
gülmemek	gül+Verb+Neg^DB+Noun+Inf1+A3sg+Pnon+Nom
yapmazsanız	yap+Verb+Neg+Aor+Cond+A2pl
istersem	iste+Verb+Pos+Aor+Cond+A1sg
öper	öp+Verb+Pos+Aor+A3sg
etmelisiniz	et+Verb+Pos+Neces+A2pl
yaratılışlıdır	yara+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Pres+A3sg+Cop
büyüdüğüm	büyü+Verb+Pos^DB+Adj+PastPart+P1sg
evleneceksiniz	evlen+Verb+Pos+Fut+A2pl
buluşu	bul+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Acc
şaşıran	şaşır+Verb+Pos^DB+Adj+PresPart
parlıyor	parla+Verb+Pos+Prog1+A3sg
tuttuğundan	tut+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
alırsam	al+Verb+Pos+Aor+Cond+A1sg
anlayamadım	anla+Verb^DB+Verb+Able+Neg+Past+A1sg
gelmekten	gel+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
kaçınıyor	kaçın+Verb+Pos+Prog1+A3sg
temizledikten	temizle+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
açabiliriz	aç+Verb+Pos^DB+Verb+Able+Aor+A1pl
şaşırtmıştı	şaşır+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
çağırmamızı	çağır+Verb+Pos^DB+Noun+Inf2+A3sg+P1pl+Acc
hıçkırmak	hıçkır+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
vuruşta	vur+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Loc
dökmek	dök+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
sızlayan	sızla+Verb+Pos^DB+Adj+PresPart
söndürmek	sön+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
görülmez	gör+Verb^DB+Verb+Pass+Neg+Aor+A3sg
gücenebileceğim	gücen+Verb+Pos^DB+Verb+Able+Fut+A1sg
dolaştığım	dolaş+Verb+Pos^DB+Adj+PastPart+P1sg
boşalan	boşal+Verb+Pos^DB+Adj+PresPart
ağlarlar	ağla+Verb+Pos+Aor+A3pl
olanlarına	ol+Verb+Pos^DB+Adj+PresPart^DB+Noun+Zero+A3pl+P3sg+Dat
açamadığı	aç+Verb^DB+Verb+Able+Neg^DB+Adj+PastPart+P3sg
alınan	alın+Verb+Pos^DB+Adj+PresPart
söylemeyip	söyle+Verb+Neg^DB+Adverb+AfterDoingSo
hazırlarken	hazırla+Verb+Pos+Aor^DB+Adverb+While
kızardı	kızar+Verb+Pos+Past+A3sg
nemlendi	nem+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
kaçırdı	kaç+Verb^DB+Verb+Caus+Pos+Past+A3sg
getiremedi	getir+Verb^DB+Verb+Able+Neg+Past+A3sg
ağlamayın	ağla+Verb+Neg+Imp+A2pl
ağlayacaktı	ağla+Verb+Pos+Fut+Past+A3sg
evleneceğim	evlen+Verb+Pos+Fut+A1sg
aksileşiyordu	aksi+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
doyamıyormuş	doy+Verb^DB+Verb+Able+Neg+Prog1+Narr+A3sg
ayırmıyordu	ayır+Verb+Neg+Prog1+Past+A3sg
oturtuyordu	otur+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
unutmaya	unut+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
şakalaşıyor	şakalaş+Verb+Pos+Prog1+A3sg
neşelenmem	neşe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Neg+Aor+A1sg
çırpınıyordu	çırpın+Verb+Pos+Prog1+Past+A3sg
çalışmamı	çalış+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Acc
beklememi	bekle+Verb+Pos^DB+Noun+Inf2+A3sg+P1sg+Acc
istemiyor	iste+Verb+Neg+Prog1+A3sg
dinlemediğimi	dinle+Verb+Neg^DB+Noun+PastPart+A3sg+P1sg+Acc
üzülüyordu	üz+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
sıkıldığını	sık+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
düşündüğümü	düşün+Verb+Pos^DB+Noun+PastPart+A3sg+P1sg+Acc
açılınca	aç+Verb^DB+Verb+Pass+Pos^DB+Adverb+When
susuyor	susa+Verb+Pos+Prog1+A3sg
değiştiriyordu	değiş+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
sevmediği	sev+Verb+Neg^DB+Adj+PastPart+P3sg
döndüğüm	dön+Verb+Pos^DB+Adj+PastPart+P1sg
seviniyor	sevin+Verb+Pos+Prog1+A3sg
zamanlarsa	zamanla+Verb+Pos+Aor+Cond+A3sg
döneceğimi	dön+Verb+Pos^DB+Noun+FutPart+A3sg+P1sg+Acc
etmiyordum	et+Verb+Neg+Prog1+Past+A1sg
uğrayan	uğra+Verb+Pos^DB+Adj+PresPart
paralıyordu	parala+Verb+Pos+Prog1+Past+A3sg
gelemez	gel+Verb^DB+Verb+Able+Neg+Aor+A3sg
demiş	de+Verb+Pos+Narr+A3sg
yapmalıyız	yap+Verb+Pos+Neces+A1pl
yararlanmalıyız	yarar+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Neces+A1pl
hazırlayıp	hazırla+Verb+Pos^DB+Adverb+AfterDoingSo
atladığı	atla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
iyileşmeye	iyi+Adj^DB+Verb+Become+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
tutarsa	tut+Verb+Pos+Aor+Cond+A3sg
yedirmek	ye+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
donatıyormuş	dona+Verb^DB+Verb+Caus+Pos+Prog1+Narr+A3sg
olduğunuz	ol+Verb+Pos^DB+Adj+PastPart+P2pl
tutun	tutun+Verb+Pos+Imp+A2sg
yatar	yat+Verb+Pos+Aor+A3sg
yastığını	yas+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
düzeltmeliyiz	düzel+Verb^DB+Verb+Caus+Pos+Neces+A1pl
yollarım	yolla+Verb+Pos+Aor+A1sg
yakayım	yak+Verb+Pos+Opt+A1sg
yatıştırdım	yatış+Verb^DB+Verb+Caus+Pos+Past+A1sg
umduğu	um+Verb+Pos^DB+Adj+PastPart+P3sg
öğrenince	öğren+Verb+Pos^DB+Adverb+When
kederlendi	keder+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A3sg
kırılmadı	kır+Verb^DB+Verb+Pass+Neg+Past+A3sg
ilgilenmeye	ilgilen+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
seviyorlardı	sev+Verb+Pos+Prog1+A3pl+Past
eğlendirmek	eğlen+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
neşelendirmek	neşe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
anlaşmışlardı	anlaş+Verb+Pos+Narr+A3pl+Past
anladığından	anla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
asmış	as+Verb+Pos+Narr+A3sg
aksileşmişti	aksi+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
gidince	git+Verb+Pos^DB+Adverb+When
sormuştu	sor+Verb+Pos+Narr+Past+A3sg
dokunmadı	doku+Verb^DB+Verb+Pass+Neg+Past+A3sg
beklemezler	bekle+Verb+Neg+Aor+A3pl
seve	sev+Verb+Pos+Opt+A3sg
karşılaşmaman	karşılaş+Verb+Neg^DB+Noun+Inf2+A3sg+P2sg+Nom
güldüğünü	gül+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
gelmediğimi	gel+Verb+Neg^DB+Noun+PastPart+A3sg+P1sg+Acc
ağrıdığından	ağrı+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Abl
yakındı	yakın+Verb+Pos+Past+A3sg
şaşırdım	şaşır+Verb+Pos+Past+A1sg
tanımıyorum	tanı+Verb+Neg+Prog1+A1sg
veremedim	ver+Verb^DB+Verb+Able+Neg+Past+A1sg
geçtiğinde	geç+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
itilmiş	it+Verb^DB+Verb+Pass+Pos+Narr+A3sg
önemseyen	önemse+Verb+Pos^DB+Adj+PresPart
küçümseme	küçümse+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
besleyen	besle+Verb+Pos^DB+Adj+PresPart
ulaşmayan	ulaş+Verb+Neg^DB+Adj+PresPart
olmayışı	ol+Verb+Neg^DB+Noun+Inf3+A3sg+P3sg+Nom
büyüdüğü	büyü+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Nom
önemsemezliğinden	önemse+Verb+Pos^DB+Noun+NotState+A3sg+P3sg+Abl
dışlandı	dışla+Verb^DB+Verb+Pass+Pos+Past+A3sg
yazacak	yaz+Verb+Pos+Fut+A3sg
uygulayacak	uygula+Verb+Pos^DB+Adj+FutPart+Pnon
korunabilen	koru+Verb^DB+Verb+Pass+Pos^DB+Verb+Able^DB+Adj+PresPart
düşünülen	düşün+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
ulaşabilmenin	ulaş+Verb+Pos^DB+Verb+Able^DB+Noun+Inf2+A3sg+Pnon+Gen
inanmaya	inan+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yayınlanmasıyla	yayınla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Ins
tamamlayıp	tamamla+Verb+Pos^DB+Adverb+AfterDoingSo
gerçekleştirmeden	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Abl
gerçekleşecek	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Fut+A3sg
nişanlanmalarından	nişanla+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3pl+P3pl+Abl
ayrılmaları	ayır+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3pl+P3pl+Nom
ulaşamayacağı	ulaş+Verb^DB+Verb+Able+Neg^DB+Noun+FutPart+A3sg+P3sg+Nom
kopmasının	kop+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Gen
yayınlandı	yayınla+Verb^DB+Verb+Pass+Pos+Past+A3sg
uğraşan	uğraş+Verb+Pos^DB+Adj+PresPart
yaşanması	yaşa+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
getirmiştir	getir+Verb+Pos+Narr+A3sg+Cop
bozup	boz+Verb+Pos^DB+Adverb+AfterDoingSo
kopacaklardı	kop+Verb+Pos+Fut+A3pl+Past
eğildi	eğ+Verb^DB+Verb+Pass+Pos+Past+A3sg
yayınladı	yayınla+Verb+Pos+Past+A3sg
yatırıldı	yat+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
yakmasını	yak+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Acc
uyandığında	uyan+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
dönüşmüş	dönüş+Verb+Pos+Narr+A3sg
sertleşmiş	sert+Adj^DB+Verb+Become+Pos+Narr+A3sg
bölünmüştü	böl+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
tutunabileceği	tutun+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Nom
karşılaştırıldığında	karşılaştır+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
saçarak	saç+Verb+Pos^DB+Adverb+ByDoingSo
sallanıp	salla+Verb^DB+Verb+Pass+Pos^DB+Adverb+AfterDoingSo
pazarlamacıydı	pazarla+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom^DB+Noun+Agt+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kesip	kes+Verb+Pos^DB+Adverb+AfterDoingSo
izleyicilere	izle+Verb+Pos^DB+Noun+Agt+A3pl+Pnon+Dat
uyusam	uyu+Verb+Pos+Desr+A1sg
unutuversem	unut+Verb+Pos^DB+Verb+Hastily+Desr+A1sg
yatıp	yat+Verb+Pos^DB+Adverb+AfterDoingSo
dönmesine	dön+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
vermiyordu	ver+Verb+Neg+Prog1+Past+A3sg
etsin	et+Verb+Pos+Imp+A3sg
kapattı	kapa+Verb^DB+Verb+Caus+Pos+Past+A3sg
saplandıktan	sapla+Verb^DB+Verb+Pass+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
denemekten	dene+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
yorucu	yor+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
uğraşıyormuşum	uğraş+Verb+Pos+Prog1+Narr+A1sg
durmakla	dur+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
yıpratıcı	yıprat+Verb+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
değiştirme	değiş+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
kaçırma	kaç+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
yeme	ye+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
kazanamayan	kazan+Verb^DB+Verb+Able+Neg^DB+Adj+PresPart
kurma	kur+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
batsın	bat+Verb+Pos+Imp+A3sg
kaldırabilmek	kal+Verb^DB+Verb+Caus+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
anlayamadığı	anla+Verb^DB+Verb+Able+Neg^DB+Adj+PastPart+P3sg
kaşımak	kaşı+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
istediyse	iste+Verb+Pos+Past+Cond+A3sg
kaplamıştı	kapla+Verb+Pos+Narr+Past+A3sg
kalkma	kalk+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
iletmek	ilet+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
oluyorlar	ol+Verb+Pos+Prog1+A3pl
kalkışsam	kalk+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A1sg
edilirim	et+Verb^DB+Verb+Pass+Pos+Aor+A1sg
yuvarlanırdı	yuvarla+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
konuşulan	konuş+Verb^DB+Verb+Pass+Pos^DB+Adj+PresPart
işitmesi	işit+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
tutulursa	tut+Verb^DB+Verb+Pass+Pos+Aor+Cond+A3sg
yitirilmiş	yit+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
yetecek	yet+Verb+Pos+Fut+A3sg
biriktirivereyim	birik+Verb^DB+Verb+Caus+Pos^DB+Verb+Hastily+Opt+A1sg
çözümleyeceğim	çözümle+Verb+Pos+Fut+A1sg
işlemekte	işle+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc
ilerleyişlerini	ilerle+Verb+Pos^DB+Noun+Inf3+A3pl+P3sg+Acc
sürdürüyorlardı	sür+Verb^DB+Verb+Caus+Pos+Prog1+A3pl+Past
çalmamış	çal+Verb+Neg+Narr+A3sg
görülüyordu	gör+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
çalmıştı	çal+Verb+Pos+Narr+Past+A3sg
oynatacak	oyna+Verb^DB+Verb+Caus+Pos^DB+Adj+FutPart+Pnon
düşünülebilir	düşün+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
söylenemezdi	söyle+Verb^DB+Verb+Pass^DB+Verb+Able+Neg+Aor+Past+A3sg
yetişebilmek	yetiş+Verb+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
paketlememişti	paketle+Verb+Neg+Narr+Past+A3sg
dinlenmiş	dinle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yetişse	yetiş+Verb+Pos+Desr+A3sg
önleyemezdi	önle+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
beklemiş	bekle+Verb+Pos+Narr+A3sg
kaçırdığını	kaç+Verb^DB+Verb+Caus+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
gitmese	git+Verb+Neg+Desr+A3sg
kaçmazdı	kaç+Verb+Neg+Aor+Past+A3sg
uyandırıcı	uyan+Verb^DB+Verb+Caus+Pos^DB+Noun+Agt+A3sg+Pnon+Nom
hastalanmamıştı	hastalan+Verb+Neg+Narr+Past+A3sg
şişirirdi	şiş+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
acıkmıştı	acık+Verb+Pos+Narr+Past+A3sg
çıkmama	çık+Verb+Neg^DB+Noun+Inf2+A3sg+Pnon+Nom
varamadan	var+Verb+Pos^DB+Adverb+WithoutBeingAbleToHaveDoneSo
yetişmeyecek	yetiş+Verb+Neg+Fut+A3sg
duyduğunda	duy+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
ürktü	ürk+Verb+Pos+Past+A3sg
bastırılması	bas+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
karışıyor	karış+Verb+Pos+Prog1+A3sg
koruyor	koru+Verb+Pos+Prog1+A3sg
inanamayacağı	inan+Verb^DB+Verb+Able+Neg^DB+Noun+FutPart+A3sg+P3sg+Nom
bozuyordu	boz+Verb+Pos+Prog1+Past+A3sg
kalkıyorum	kalk+Verb+Pos+Prog1+A1sg
demekle	de+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Ins
anlaşılmasına	anlaş+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Dat
kılabilmek	kıl+Verb+Pos^DB+Verb+Able^DB+Noun+Inf1+A3sg+Pnon+Nom
hazırlanıyorum	hazırla+Verb^DB+Verb+Reflex+Pos+Prog1+A1sg
sürdürüyordu	sür+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
açmayı	aç+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
geçirmiyordu	geç+Verb^DB+Verb+Caus+Neg+Prog1+Past+A3sg
edinmiş	edin+Verb+Pos+Narr+A3sg
uyurken	uyu+Verb+Pos+Aor^DB+Adverb+While
kilitleme	kilitle+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Nom
övünmekteydi	övün+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
edilmeksizin	et+Verb^DB+Verb+Pass+Pos^DB+Adverb+WithoutHavingDoneSo
yapacağına	yap+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Dat
vermekti	ver+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
varabileceğini	var+Verb+Pos^DB+Verb+Able^DB+Noun+FutPart+A3sg+P3sg+Acc
kalktıktan	kalk+Verb+Pos^DB+Noun+PastPart+A3sg+Pnon+Abl
anladığını	anla+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Acc
hatırlıyordu	hatırla+Verb+Pos+Prog1+Past+A3sg
dağılacağıydı	dağıl+Verb+Pos^DB+Noun+FutPart+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kabartınca	kabar+Verb^DB+Verb+Caus+Pos^DB+Adverb+When
güçleşmişti	güç+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
olamadığı	ol+Verb^DB+Verb+Able+Neg^DB+Adj+PastPart+P3sg
kıvırmak	kıvır+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
istediğinde	iste+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
uzanması	uza+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom
başarsa	başar+Verb+Pos+Desr+A3sg
boşanmışçasına	boşa+Verb^DB+Verb+Pass+Pos+Narr+A3sg^DB+Adverb+AsIf
oynayıp	oyna+Verb+Pos^DB+Adverb+AfterDoingSo
duruyorlardı	dur+Verb+Pos+Prog1+A3pl+Past
oynatmak	oyna+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom
kestiremediği	kes+Verb^DB+Verb+Caus^DB+Verb+Able+Neg^DB+Adj+PastPart+P3sg
hareketlendirmenin	hareket+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Gen
oynamıyordu	oyna+Verb+Neg+Prog1+Past+A3sg
toplayıp	topla+Verb+Pos^DB+Adverb+AfterDoingSo
ittiğinde	it+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
seçişinden	seç+Verb+Pos^DB+Noun+Inf3+A3sg+P3sg+Abl
öğretti	öğret+Verb+Pos+Past+A3sg
çıkarmayı	çık+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf2+A3sg+Pnon+Acc
kaldığında	kal+Verb+Pos^DB+Noun+PastPart+A3sg+P3sg+Loc
ilerlemekten	ilerle+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
düşmeye	düş+Verb+Pos^DB+Noun+Inf2+A3sg+Pnon+Dat
yaralanmaktan	yarala+Verb^DB+Verb+Pass+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl
kurtulabilirdi	kurtul+Verb+Pos^DB+Verb+Able+Aor+Past+A3sg
yitirmemesi	yit+Verb^DB+Verb+Caus+Neg^DB+Noun+Inf2+A3sg+P3sg+Nom
almaktansa	al+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Abl^DB+Verb+Zero+Cond+A3sg
