rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
yayılırlardı	yay+Verb^DB+Verb+Pass+Pos+Aor+A3pl+Past
duyulurdu	duy+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
öldürüyordu	öl+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
emiyor	em+Verb+Pos+Prog1+A3sg
bitiriyordu	bit+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
yaşanmamış	yaşa+Verb^DB+Verb+Pass+Neg+Narr+A3sg
yaklaşıyorlardı	yaklaş+Verb+Pos+Prog1+A3pl+Past
beceriyorlardı	becer+Verb+Pos+Prog1+A3pl+Past
bırakabiliyor	bırak+Verb+Pos^DB+Verb+Able+Prog1+A3sg
hissediyorlardı	hisset+Verb+Pos+Prog1+A3pl+Past
uyurlardı	uyu+Verb+Pos+Aor+A3pl+Past
giyer	giy+Verb+Pos+Aor+A3sg
birikmiş	birik+Verb+Pos+Narr+A3sg
pelteleşmiş	pelte+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Narr+A3sg
gezinirlerdi	gezin+Verb+Pos+Aor+A3pl+Past
giyerlerdi	giy+Verb+Pos+Aor+A3pl+Past
konuşulurdu	konuş+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
bahsedilir	bahset+Verb^DB+Verb+Pass+Pos+Aor+A3sg
ustabaşılar	ustabaşı+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl
çekiştirilirdi	çekiş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Past+A3sg
serperdi	serp+Verb+Pos+Aor+Past+A3sg
döverlerdi	döv+Verb+Pos+Aor+A3pl+Past
sızar	sız+Verb+Pos+Aor+A3sg
geçirirlerdi	geç+Verb^DB+Verb+Caus+Pos+Aor+A3pl+Past
olurlardı	ol+Verb+Pos+Aor+A3pl+Past
saldırırlar	sal+Verb^DB+Verb+Caus+Pos+Aor+A3pl
egemendi	egemen+Adj^DB+Verb+Zero+Past+A3sg
kökleşmişti	kök+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
sürüklerdi	sürükle+Verb+Pos+Aor+Past+A3sg
parçalanmış	parçala+Verb^DB+Verb+Pass+Pos+Narr+A3sg
batmış	bat+Verb+Pos+Narr+A3sg
berelenmiş	berele+Verb^DB+Verb+Pass+Pos+Narr+A3sg
övünür	övün+Verb+Pos+Aor+A3sg
ağlardı	ağla+Verb+Pos+Aor+Past+A3sg
mutsuzdu	mut+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
götürürlerdi	götür+Verb+Pos+Aor+A3pl+Past
uyanır	uyan+Verb+Pos+Aor+A3sg
giderlerdi	git+Verb+Pos+Aor+A3pl+Past
içmişler	iç+Verb+Pos+Narr+A3pl
döğüşmüşlerdi	döğ+Verb^DB+Verb+Recip+Pos+Narr+A3pl+Past
davranmıştı	davran+Verb+Pos+Narr+Past+A3sg
çekerlerdi	çek+Verb+Pos+Aor+A3pl+Past
çarpmaz	çarp+Verb+Neg+Aor+A3sg
benzerdi	benze+Verb+Pos+Aor+Past+A3sg
kaptırır	kap+Verb^DB+Verb+Caus+Pos+Aor+A3sg
tartışamazdı	tartış+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
uyandırır	uyan+Verb^DB+Verb+Caus+Pos+Aor+A3sg
içerdi	iç+Verb+Pos+Aor+Past+A3sg
koyardı	koyar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
duyarlardı	duy+Verb+Pos+Aor+A3pl+Past
inanırlardı	inan+Verb+Pos+Aor+A3pl+Past
ürkekti	ürkek+Adj^DB+Verb+Zero+Past+A3sg
başlarlarsa	başla+Verb+Pos+Aor+A3pl+Cond
kaybolur	kaybol+Verb+Pos+Aor+A3sg
adamıydı	adam+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kazanırdı	kazan+Verb+Pos+Aor+Past+A3sg
döverdi	döv+Verb+Pos+Aor+Past+A3sg
korkar	kork+Verb+Pos+Aor+A3sg
sevmezdi	sev+Verb+Neg+Aor+Past+A3sg
sezer	sez+Verb+Pos+Aor+A3sg
sezmez	sez+Verb+Neg+Aor+A3sg
salmıştı	sal+Verb+Pos+Narr+Past+A3sg
korkuturdu	kork+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
sanırlardı	san+Verb+Pos+Aor+A3pl+Past
parlardı	parla+Verb+Pos+Aor+Past+A3sg
istemezdi	iste+Verb+Neg+Aor+Past+A3sg
tanımlar	tanımla+Verb+Pos+Aor+A3sg
kullanırdı	kullan+Verb+Pos+Aor+Past+A3sg
dedin	de+Verb+Pos+Past+A2sg
büyüyor	büyü+Verb+Pos+Prog1+A3sg
sallıyordu	salla+Verb+Pos+Prog1+Past+A3sg
istemeyeceksin	iste+Verb+Neg+Fut+A2sg
tutacağım	tut+Verb+Pos+Fut+A1sg
tutmadı	tut+Verb+Neg+Past+A3sg
yalnızlaşmıştı	yalnız+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
arıyormuş	ara+Verb+Pos+Prog1+Narr+A3sg
yürürdü	yürü+Verb+Pos+Aor+Past+A3sg
ayrılmazdı	ayır+Verb^DB+Verb+Pass+Neg+Aor+Past+A3sg
yedirirdi	ye+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
dövmez	döv+Verb+Neg+Aor+A3sg
azarlamazdı	azarla+Verb+Neg+Aor+Past+A3sg
okşamazdı	okşa+Verb+Neg+Aor+Past+A3sg
kaldırmasa	kaldır+Verb+Neg+Desr+A3sg
savururdu	savur+Verb+Pos+Aor+Past+A3sg
tuttururdu	tut+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
dökülür	dök+Verb^DB+Verb+Pass+Pos+Aor+A3sg
andırırdı	an+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
yatardı	yat+Verb+Pos+Aor+Past+A3sg
çaldı	çal+Verb+Pos+Past+A3sg
yarılmıştı	yar+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
çırpınmıştı	çırpın+Verb+Pos+Narr+Past+A3sg
redetti	redet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
defol	defol+Verb+Pos+Imp+A2sg
ölebilirim	öl+Verb+Pos^DB+Verb+Able+Aor+A1sg
yalvardı	yalvar+Verb+Pos+Past+A3sg
kalkarsam	kalk+Verb+Pos+Aor+Cond+A1sg
bulursun	bul+Verb+Pos+Aor+A2sg
yatırdılar	yat+Verb^DB+Verb+Caus+Pos+Past+A3pl
götürdüler	götür+Verb+Pos+Past+A3pl
ağladı	ağla+Verb+Pos+Past+A3sg
sevinmiştir	sevin+Verb+Pos+Narr+A3sg+Cop
ölmedi	öl+Verb+Neg+Past+A3sg
çatladı	çatla+Verb+Pos+Past+A3sg
dönmedi	dön+Verb+Neg+Past+A3sg
kokladı	kokla+Verb+Pos+Past+A3sg
öldürülmüş	öl+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
buldular	bul+Verb+Pos+Past+A3pl
içeceğim	iç+Verb+Pos+Fut+A1sg
dokunmuşsa	doku+Verb^DB+Verb+Pass+Pos+Narr+Cond+A3sg
etmemişti	et+Verb+Neg+Narr+Past+A3sg
sıkıyor	sık+Verb+Pos+Prog1+A3sg
kederlendiriyor	keder+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Prog1+A3sg
yapmamalıydın	yap+Verb+Neg+Neces+Past+A2sg
yatırdı	yat+Verb^DB+Verb+Caus+Pos+Past+A3sg
sararmış	sar+Verb+Pos+Aor+Narr+A3sg
dönüyor	dön+Verb+Pos+Prog1+A3sg
ağırlaşıyordu	ağır+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
toparlamayamıyordu	toparlamayamıyor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
olmuyor	ol+Verb+Neg+Prog1+A3sg
geliyormuş	gel+Verb+Pos+Prog1+Narr+A3sg
olursan	olur+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A2sg
besleyeceksin	besle+Verb+Pos+Fut+A2sg
içti	iç+Verb+Pos+Past+A3sg
çektim	çek+Verb+Pos+Past+A1sg
kamburlaşmıştı	kambur+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
dökülmüş	dök+Verb^DB+Verb+Pass+Pos+Narr+A3sg
kaldırmış	kaldır+Verb+Pos+Narr+A3sg
işaretiydi	işaret+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
süzülüyordu	süzül+Verb+Pos+Prog1+Past+A3sg
getireyim	getir+Verb+Pos+Opt+A1sg
uyumuştu	uyu+Verb+Pos+Narr+Past+A3sg
tıngırdıyordu	tıngırda+Verb+Pos+Prog1+Past+A3sg
olmasıydı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
oturtulmuştu	otur+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
yerleştirilmişti	yerleş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
eziliyor	ez+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
kesiliyordu	kes+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
eğlendin	eğlen+Verb+Pos+Past+A2sg
sıkıldı	sık+Verb^DB+Verb+Pass+Pos+Past+A3sg
gitsem	git+Verb+Pos+Desr+A1sg
alsam	al+Verb+Pos+Desr+A1sg
almamış	al+Verb+Neg+Narr+A3sg
seyrekleştirdi	seyrek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
dönüyordu	dön+Verb+Pos+Prog1+Past+A3sg
inanıyor	inan+Verb+Pos+Prog1+A3sg
gelirlerdi	gel+Verb+Pos+Aor+A3pl+Past
oldular	ol+Verb+Pos+Past+A3pl
seviniyordu	sevin+Verb+Pos+Prog1+Past+A3sg
getiriyordu	getir+Verb+Pos+Prog1+Past+A3sg
okurdu	oku+Verb+Pos+Aor+Past+A3sg
ayırır	ayır+Verb+Pos+Aor+A3sg
yazardı	yaz+Verb+Pos+Aor+Past+A3sg
bulmuyorum	bul+Verb+Neg+Prog1+A1sg
zayıfsın	zayıf+Adj^DB+Verb+Zero+Pres+A2sg
sustu	sus+Verb+Pos+Past+A3sg
konuşurlar	konuş+Verb+Pos+Aor+A3pl
görüşürlerdi	görüş+Verb+Pos+Aor+A3pl+Past
ayrılırlardı	ayır+Verb^DB+Verb+Pass+Pos+Aor+A3pl+Past
yıkar	yık+Verb+Pos+Aor+A3sg
koyulurdu	koy+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
dönerdi	dön+Verb+Pos+Aor+Past+A3sg
gelmiyordu	gel+Verb+Neg+Prog1+Past+A3sg
azaltıyordu	azal+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
nazikleşmiş	nazik+Adj^DB+Verb+Become+Pos+Narr+A3sg
endişeleniyordu	endişe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
başkalaşmıştı	başka+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
süpürüyor	süpür+Verb+Pos+Prog1+A3sg
düzeltiyordu	düzel+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
astı	as+Verb+Pos+Past+A3sg
inanıyorsun	inan+Verb+Pos+Prog1+A2sg
gitmiyorsun	git+Verb+Neg+Prog1+A2sg
sesleniyor	sesle+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
çekinir	çekin+Verb+Pos+Aor+A3sg
buluyordu	bula+Verb+Pos+Prog1+Past+A3sg
artmaktaydı	art+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
sıkıştırıyordu	sıkış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
zorluyor	zorla+Verb+Pos+Prog1+A3sg
geçiriyor	geç+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
sevişiyor	seviş+Verb+Pos+Prog1+A3sg
uzaklaştı	uzak+Adj^DB+Verb+Become+Pos+Past+A3sg
okuyorum	oku+Verb+Pos+Prog1+A1sg
yasaklamış	yasakla+Verb+Pos+Narr+A3sg
basılıyor	bas+Verb^DB+Verb+Pass+Pos+Prog1+A3sg
edilirlerse	et+Verb^DB+Verb+Pass+Pos+Aor+A3pl+Cond
okuyorlar	oku+Verb+Pos+Prog1+A3pl
bahsediyor	bahset+Verb+Pos+Prog1+A3sg
olsalar	ol+Verb+Pos+Desr+A3pl
hapsediyorlar	hapset+Verb+Pos+Prog1+A3pl
sıklaşmıştı	sık+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
bunlardı	bu+Pron+Demons+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
okuyorsun	oku+Verb+Pos+Prog1+A2sg
kabullenmişlerdi	kabullen+Verb+Pos+Narr+A3pl+Past
gelmemişti	gel+Verb+Neg+Narr+Past+A3sg
artmıştı	art+Verb+Pos+Narr+Past+A3sg
değmez	değ+Verb+Neg+Aor+A3sg
yaşındasın	yaş+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A2sg
yaşadın	yaşa+Verb+Pos+Past+A2sg
döver	döv+Verb+Pos+Aor+A3sg
dururdu	dur+Verb+Pos+Aor+Past+A3sg
yaşamadı	yaşa+Verb+Neg+Past+A3sg
yıllardır	yıl+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
dövüyormuş	döv+Verb+Pos+Prog1+Narr+A3sg
sorsan	sor+Verb+Pos+Desr+A2sg
bilmezdi	bil+Verb+Neg+Aor+Past+A3sg
küçüldüler	küçül+Verb+Pos+Past+A3pl
dinliyordu	dinle+Verb+Pos+Prog1+Past+A3sg
açılmış	aç+Verb^DB+Verb+Pass+Pos+Narr+A3sg
anlatıyordu	anla+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
dayamış	daya+Verb+Pos+Narr+A3sg
yaklaştırmış	yaklaş+Verb^DB+Verb+Caus+Pos+Narr+A3sg
yineliyordu	yinele+Verb+Pos+Prog1+Past+A3sg
anlatacak	anla+Verb^DB+Verb+Caus+Pos+Fut+A3sg
uyandırdı	uyan+Verb^DB+Verb+Caus+Pos+Past+A3sg
aldın	al+Verb+Pos+Past+A2sg
görebildin	gör+Verb+Pos^DB+Verb+Able+Past+A2sg
ediliyordu	et+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
küllenmiş	külle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
uyanıyor	uyan+Verb+Pos+Prog1+A3sg
solmuş	sol+Verb+Pos+Narr+A3sg
canlanıyordu	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
sözetti	sözet+Verb+Pos+Past+A3sg
açıklayacak	açıkla+Verb+Pos+Fut+A3sg
olmamıştı	ol+Verb+Neg+Narr+Past+A3sg
büyülüyor	büyüle+Verb+Pos+Prog1+A3sg
anlayabilmişti	anla+Verb+Pos^DB+Verb+Able+Narr+Past+A3sg
söylüyorsa	söyle+Verb+Pos+Prog1+Cond+A3sg
gerçekti	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
istiyorsun	iste+Verb+Pos+Prog1+A2sg
öğrenmeli	öğren+Verb+Pos+Neces+A3sg
bilmeli	bil+Verb+Pos+Neces+A3sg
anlatmalıyız	anlat+Verb+Pos+Neces+A1pl
altındaydı	alt+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
yapabilirsin	yap+Verb+Pos^DB+Verb+Able+Aor+A2sg
mahvolursun	mahvol+Verb+Pos+Aor+A2sg
diyecekti	de+Verb+Pos+Fut+Past+A3sg
sevindirmişti	sevin+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
artmış	art+Verb+Pos+Narr+A3sg
soruyordu	sor+Verb+Pos+Prog1+Past+A3sg
sözediyordu	sözet+Verb+Pos+Prog1+Past+A3sg
iyileridir	iyi+Adj^DB+Noun+Zero+A3sg+P3pl+Nom^DB+Verb+Zero+Pres+A3sg+Cop
uyandırıyordu	uyan+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
söyleyemedi	söyle+Verb^DB+Verb+Able+Neg+Past+A3sg
uyu	uyu+Verb+Pos+Imp+A2sg
yatacağım	yat+Verb+Pos+Fut+A1sg
anladın	anla+Verb+Pos+Past+A2sg
mahvolacaksın	mahvol+Verb+Pos+Fut+A2sg
öğrendin	öğren+Verb+Pos+Past+A2sg
seviyorsan	sev+Verb+Pos+Prog1+Cond+A2sg
söylemeseydin	söyle+Verb+Neg+Desr+Past+A2sg
duygulandırmıştı	duygu+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Narr+Past+A3sg
zayıflıyorsun	zayıfla+Verb+Pos+Prog1+A2sg
alıkoyamam	alıkoy+Verb^DB+Verb+Able+Neg+Aor+A1sg
mahkumudurlar	mahkum+Adj^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+Cop+A3pl
ürker	ürk+Verb+Pos+Aor+A3sg
bağlarlar	bağla+Verb+Pos+Aor+A3pl
bitirirler	bit+Verb^DB+Verb+Caus+Pos+Aor+A3pl
doğar	doğ+Verb+Pos+Aor+A3sg
tüccardır	tüccar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
değiştirir	değiş+Verb^DB+Verb+Caus+Pos+Aor+A3sg
taşınır	taşı+Verb^DB+Verb+Pass+Pos+Aor+A3sg
gerçekleştirir	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Aor+A3sg
yöneltir	yönel+Verb^DB+Verb+Caus+Pos+Aor+A3sg
sahnelenmiştir	sahnele+Verb^DB+Verb+Pass+Pos+Narr+A3sg+Cop
ulaşır	ulaş+Verb+Pos+Aor+A3sg
çalışmaktadır	çalış+Verb+Pos+Prog2+A3sg+Cop
bitirilmedi	bit+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
birleştiremezdim	birleş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+Past+A1sg
karısıydı	karı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çalışırdım	çalış+Verb+Pos+Aor+Past+A1sg
vazgeçmiş	vazgeç+Verb+Pos+Narr+A3sg
hatıralarıydı	hatıra+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
düşünsem	düşün+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A1sg
köyüydü	köy+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
edindim	edin+Verb+Pos+Past+A1sg
mezarlığıydı	mezar+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
ölmüş	öl+Verb+Pos+Narr+A3sg
gömülmüşlerdi	göm+Verb^DB+Verb+Pass+Pos+Narr+A3pl+Past
bataklıktı	batak+Adj^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
nehirdi	nehir+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
denizdi	deniz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
keserim	keser+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
ıslanmış	ısla+Verb^DB+Verb+Pass+Pos+Narr+A3sg
yalvardım	yalvar+Verb+Pos+Past+A1sg
yapmayın	yap+Verb+Neg+Imp+A2pl
yaşıyorsun	yaşa+Verb+Pos+Prog1+A2sg
göster	göster+Verb+Pos+Imp+A2sg
tombuldu	tombul+Adj^DB+Verb+Zero+Past+A3sg
getirdim	getir+Verb+Pos+Past+A1sg
tutundum	tutun+Verb+Pos+Past+A1sg
düşünürsek	düşün+Verb+Pos+Aor+Cond+A1pl
vermedim	ver+Verb+Neg+Past+A1sg
karısıdır	karı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A3sg+Cop
belirleyecek	belirle+Verb+Pos+Fut+A3sg
hissetmem	hisset+Verb+Neg+Aor+A1sg
yatırıyordu	yat+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
getireceksin	getir+Verb+Pos+Fut+A2sg
sökerim	sök+Verb+Pos+Aor+A1sg
yapıştım	yapış+Verb+Pos+Past+A1sg
bulanmaz	bula+Verb^DB+Verb+Pass+Neg+Aor+A3sg
olabilirim	ol+Verb+Pos^DB+Verb+Able+Aor+A1sg
getiriyorsun	getir+Verb+Pos+Prog1+A2sg
yaparsan	yap+Verb+Pos+Aor+Cond+A2sg
kalkışmazsan	kalkış+Verb+Neg+Aor+Cond+A2sg
verilecek	ver+Verb^DB+Verb+Pass+Pos+Fut+A3sg
yapamazsan	yap+Verb^DB+Verb+Able+Neg+Aor+Cond+A2sg
olurlarsa	ol+Verb+Pos+Aor+A3pl+Cond
olsunlar	ol+Verb+Pos+Imp+A3pl
sanabilirsin	san+Verb+Pos^DB+Verb+Able+Aor+A2sg
karşılaştırırsak	karşılaş+Verb^DB+Verb+Caus+Pos+Aor+Cond+A1pl
sayılırım	say+Verb^DB+Verb+Pass+Pos+Aor+A1sg
kilitleyebilir	kilitle+Verb+Pos^DB+Verb+Able+Aor+A3sg
sarmalayabilir	sarmala+Verb+Pos^DB+Verb+Able+Aor+A3sg
sokabilir	sok+Verb+Pos^DB+Verb+Able+Aor+A3sg
hissedebilir	hisset+Verb+Pos^DB+Verb+Able+Aor+A3sg
açar	aç+Verb+Pos+Aor+A3sg
vermesin	ver+Verb+Neg+Imp+A3sg
diyorsun	de+Verb+Pos+Prog1+A2sg
çarpsın	çarp+Verb+Pos+Imp+A3sg
dön	dön+Verb+Pos+Imp+A2sg
kaçıyormuş	kaç+Verb+Pos+Prog1+Narr+A3sg
uyuşmuş	uyuş+Verb+Pos+Narr+A3sg
çevirdim	çevir+Verb+Pos+Past+A1sg
yağladım	yağla+Verb+Pos+Past+A1sg
sarıyordu	sar+Verb+Pos+Prog1+Past+A3sg
saçılmış	saç+Verb^DB+Verb+Pass+Pos+Narr+A3sg
çizgiydi	çizgi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
siyahtı	siyah+Adj^DB+Verb+Zero+Past+A3sg
algılayabildim	algıla+Verb+Pos^DB+Verb+Able+Past+A1sg
kulesiydi	kule+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çirkinleşiyordu	çirkin+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
korsanmış	korsan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
asacakmış	as+Verb+Pos+Fut+Narr+A3sg
sarsıldım	sars+Verb^DB+Verb+Pass+Pos+Past+A1sg
bakındım	bakın+Verb+Pos+Past+A1sg
rastlayamadım	rastla+Verb^DB+Verb+Able+Neg+Past+A1sg
korkmuştum	kork+Verb+Pos+Narr+Past+A1sg
koştum	koş+Verb+Pos+Past+A1sg
büyütmüş	büyüt+Verb+Pos+Narr+A3sg
bilinirdi	bil+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
düşünürdü	düşün+Verb+Pos+Aor+Past+A3sg
zannederdim	zannet+Verb+Pos+Aor+Past+A1sg
zorlamıştı	zorla+Verb+Pos+Narr+Past+A3sg
renkti	renk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dosttu	dost+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
keskindi	keski+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
derdim	der+Verb+Pos+Past+A1sg
boyluydu	boy+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
tutturulmuş	tut+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+A3sg
takardı	tak+Verb+Pos+Aor+Past+A3sg
anlamıyordum	anla+Verb+Neg+Prog1+Past+A1sg
bitişiğindeydi	bitişik+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
evdi	ev+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
güvenirdik	güven+Verb+Pos+Aor+Past+A1pl
değnekti	değnek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaptı	kap+Verb+Pos+Past+A3sg
karıştırıyordu	karış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
çocukmuş	çocuk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
akranımmış	akran+Noun+A3sg+P1sg+Nom^DB+Verb+Zero+Narr+A3sg
davranırdım	davran+Verb+Pos+Aor+Past+A1sg
dakikadır	dakika+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
uydum	uy+Verb+Pos+Past+A1sg
keşfetti	keşfet+Verb+Pos+Past+A3sg
kullandı	kullan+Verb+Pos+Past+A3sg
görüyordum	gör+Verb+Pos+Prog1+Past+A1sg
çevreledi	çevrele+Verb+Pos+Past+A3sg
çıkarırım	çık+Verb^DB+Verb+Caus+Pos+Aor+A1sg
olurdun	ol+Verb+Pos+Aor+Past+A2sg
büyüttü	büyüt+Verb+Pos+Past+A3sg
büyüttün	büyüt+Verb+Pos+Past+A2sg
söyleyebilirim	söyle+Verb+Pos^DB+Verb+Able+Aor+A1sg
yiyecekler	ye+Verb+Pos+Fut+A3pl
söylememişti	söyle+Verb+Neg+Narr+Past+A3sg
boylayacağım	boyla+Verb+Pos+Fut+A1sg
kalacaksınız	kal+Verb+Pos+Fut+A2pl
hesaplıyordu	hesapla+Verb+Pos+Prog1+Past+A3sg
bastırırdı	bas+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
alırdı	al+Verb+Pos+Aor+Past+A3sg
sürerdi	sür+Verb+Pos+Aor+Past+A3sg
yapardı	yap+Verb+Pos+Aor+Past+A3sg
düzeltir	düzel+Verb^DB+Verb+Caus+Pos+Aor+A3sg
temizler	temizle+Verb+Pos+Aor+A3sg
keserdi	kes+Verb+Pos+Aor+Past+A3sg
böler	böl+Verb+Pos+Aor+A3sg
verirdi	ver+Verb+Pos+Aor+Past+A3sg
olsam	ol+Verb+Pos+Desr+A1sg
edemiyordum	et+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
ayırmam	ayır+Verb+Neg+Aor+A1sg
sıkıydı	sık+Adj^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
bulamayabilirdim	bul+Verb^DB+Verb+Able+Neg^DB+Verb+Able+Aor+Past+A1sg
zorlaştırıyordu	zor+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Prog1+Past+A3sg
alışkanlığımızdı	alışkan+Adj^DB+Noun+Ness+A3sg+P1pl+Nom^DB+Verb+Zero+Past+A3sg
dokunulmamış	doku+Verb^DB+Verb+Pass+Neg+Narr+A3sg
ekmeğim	ekmek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
yapmalıydım	yap+Verb+Pos+Neces+Past+A1sg
gerçekleştirmeliydim	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Neces+Past+A1sg
koydum	koy+Verb+Pos+Past+A1sg
almıyordu	al+Verb+Neg+Prog1+Past+A3sg
yuttu	yut+Verb+Pos+Past+A3sg
alacaktı	al+Verb+Pos+Fut+Past+A3sg
kaçmadı	kaç+Verb+Neg+Past+A3sg
