rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
etmeyelim	et+Verb+Neg+Opt+A1pl
geldik	gel+Verb+Pos+Past+A1pl
göremeyecek	gör+Verb^DB+Verb+Able+Neg+Fut+A3sg
bitti	bit+Verb+Pos+Past+A3sg
ayrılacağız	ayır+Verb^DB+Verb+Pass+Pos+Fut+A1pl
söylemiştiniz	söyle+Verb+Pos+Narr+Past+A2pl
sabırsızsınız	sabır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Pres+A2pl
bağlıyorsunuz	bağla+Verb+Pos+Prog1+A2pl
bitireyim	bit+Verb^DB+Verb+Caus+Pos+Opt+A1sg
kesmiş	kes+Verb+Pos+Narr+A3sg
çıkarsa	çık+Verb+Pos+Aor+Cond+A3sg
yapamam	yap+Verb^DB+Verb+Able+Neg+Aor+A1sg
yüzleşiyorum	yüz+Noun+A3sg+Pnon+Nom^DB+Verb+Become+Pos+Prog1+A1sg
zorundayım	zor+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A1sg
bilmezsiniz	bil+Verb+Neg+Aor+A2pl
boğuldum	boğ+Verb^DB+Verb+Pass+Pos+Past+A1sg
ağlıyor	ağla+Verb+Pos+Prog1+A3sg
yakalamış	yakala+Verb+Pos+Narr+A3sg
sevinmişsinizdir	sevin+Verb+Pos+Narr+A2pl+Cop
anlıyorum	anla+Verb+Pos+Prog1+A1sg
düşünmeyin	düşün+Verb+Neg+Imp+A2pl
gelmem	gel+Verb+Neg+Aor+A1sg
gerekebilir	gerek+Verb+Pos^DB+Verb+Able+Aor+A3sg
gelirseniz	gel+Verb+Pos+Aor+Cond+A2pl
darılmam	darıl+Verb+Neg+Aor+A1sg
geçmez	geç+Verb+Neg+Aor+A3sg
çıkabilir	çık+Verb+Pos^DB+Verb+Able+Aor+A3sg
koyalım	koy+Verb+Pos+Opt+A1pl
isterim	iste+Verb+Pos+Aor+A1sg
varmayın	var+Verb+Neg+Imp+A2pl
sanmayın	san+Verb+Neg+Imp+A2pl
biriyim	biri+Pron+Quant+A3sg+P3sg+Nom^DB+Verb+Zero+Pres+A1sg
vermezdim	ver+Verb+Neg+Aor+Past+A1sg
şaşıyorum	şaş+Verb+Pos+Prog1+A1sg
derseniz	de+Verb+Pos+Aor+Cond+A2pl
isterseniz	iste+Verb+Pos+Aor+Cond+A2pl
razıyım	razı+Adj^DB+Verb+Zero+Pres+A1sg
haykırdım	haykır+Verb+Pos+Past+A1sg
deyin	de+Verb+Pos+Imp+A2pl
bulunmayacağım	bulun+Verb+Neg+Fut+A1sg
tanıdınız	tanı+Verb+Pos+Past+A2pl
zorundasınız	zor+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Pres+A2pl
kalkmayın	kalk+Verb+Neg+Imp+A2pl
olurmuşuz	ol+Verb+Pos+Aor+Narr+A1pl
olalım	ol+Verb+Pos+Opt+A1pl
bilseydiniz	bil+Verb+Pos+Desr+Past+A2pl
soracak	sor+Verb+Pos+Fut+A3sg
çekti	çek+Verb+Pos+Past+A3sg
edemezsin	et+Verb^DB+Verb+Able+Neg+Aor+A2sg
yakalarlar	yakala+Verb+Pos+Aor+A3pl
diyorlar	de+Verb+Pos+Prog1+A3pl
gelseydik	gel+Verb+Pos+Desr+Past+A1pl
atamazlardı	at+Verb^DB+Verb+Able+Neg+Aor+A3pl+Past
indirdi	in+Verb^DB+Verb+Caus+Pos+Past+A3sg
sersemlemiş	sersemle+Verb+Pos+Narr+A3sg
durumdalar	durum+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Pres+A3pl
duruyorlar	dur+Verb+Pos+Prog1+A3pl
değildin	değil+Verb+Neg+Past+A2sg
sertleşti	sert+Adj^DB+Verb+Become+Pos+Past+A3sg
evim	ev+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A1sg
atılmamıştı	at+Verb^DB+Verb+Pass+Neg+Narr+Past+A3sg
geliyorlar	gel+Verb+Pos+Prog1+A3pl
bulanmıştı	bula+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
seyretti	seyret+Verb+Pos+Past+A3sg
atıyor	ata+Verb+Pos+Prog1+A3sg
çekiyordu	çek+Verb+Pos+Prog1+Past+A3sg
karıştırdı	karış+Verb^DB+Verb+Caus+Pos+Past+A3sg
fırlamıştı	fırla+Verb+Pos+Narr+Past+A3sg
vazgeçti	vazgeç+Verb+Pos+Past+A3sg
sıkıştırdı	sıkış+Verb^DB+Verb+Caus+Pos+Past+A3sg
yaramaz	yara+Verb+Neg+Aor+A3sg
anlatırdı	anla+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
ayrılmaz	ayır+Verb^DB+Verb+Pass+Neg+Aor+A3sg
sabırsızdı	sabır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
konuşurdu	konuş+Verb+Pos+Aor+Past+A3sg
insandı	insan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
vuramamıştı	vur+Verb^DB+Verb+Able+Neg+Narr+Past+A3sg
vazgeçmişti	vazgeç+Verb+Pos+Narr+Past+A3sg
kaldırıyor	kal+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
ediyorlardı	et+Verb+Pos+Prog1+A3pl+Past
arıyorlardı	ara+Verb+Pos+Prog1+A3pl+Past
çocuklarıydı	çocuk+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
sinirlenmemişti	sinir+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Neg+Narr+Past+A3sg
veremezdi	ver+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
bakardı	bak+Verb+Pos+Aor+Past+A3sg
zannedebilirlerdi	zannet+Verb+Pos^DB+Verb+Able+Aor+A3pl+Past
severdi	sev+Verb+Pos+Aor+Past+A3sg
göstermezdi	göster+Verb+Neg+Aor+Past+A3sg
bırakırdı	bırak+Verb+Pos+Aor+Past+A3sg
söyleyemiyordu	söyle+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
korkutmuş	kork+Verb^DB+Verb+Caus+Pos+Narr+A3sg
ürpermiş	ürper+Verb+Pos+Narr+A3sg
döndüre	dön+Verb^DB+Verb+Caus+Pos+Opt+A3sg
almıştı	al+Verb+Pos+Narr+Past+A3sg
ezilmiş	ez+Verb^DB+Verb+Pass+Pos+Narr+A3sg
uzamış	uza+Verb+Pos+Narr+A3sg
görür	gör+Verb+Pos+Aor+A3sg
yapmazdı	yap+Verb+Neg+Aor+Past+A3sg
yokmuş	yok+Adj^DB+Verb+Zero+Narr+A3sg
davranırdı	davran+Verb+Pos+Aor+Past+A3sg
hissetmiyordu	hisset+Verb+Neg+Prog1+Past+A3sg
şaşırdı	şaşır+Verb+Pos+Past+A3sg
değiştirdi	değiş+Verb^DB+Verb+Caus+Pos+Past+A3sg
attılar	at+Verb+Pos+Past+A3pl
görürsem	gör+Verb+Pos+Aor+Cond+A1sg
sokarım	sok+Verb+Pos+Aor+A1sg
korktu	kork+Verb+Pos+Past+A3sg
dinlemiyor	dinle+Verb+Neg+Prog1+A3sg
bastırdı	bas+Verb^DB+Verb+Caus+Pos+Past+A3sg
dolmuştu	dol+Verb+Pos+Narr+Past+A3sg
sağol	sağol+Verb+Pos+Imp+A2sg
söylerdim	söyle+Verb+Pos+Aor+Past+A1sg
çıkacaktır	çık+Verb+Pos+Fut+A3sg+Cop
bakayım	bak+Verb+Pos+Opt+A1sg
doldurdu	dol+Verb^DB+Verb+Caus+Pos+Past+A3sg
döktü	dök+Verb+Pos+Past+A3sg
doldurmuştu	dol+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
gülümsüyor	gülümse+Verb+Pos+Prog1+A3sg
yetiniyordu	yetin+Verb+Pos+Prog1+Past+A3sg
sürer	sür+Verb+Pos+Aor+A3sg
duruyor	dur+Verb+Pos+Prog1+A3sg
dolaşıyordu	dolaş+Verb+Pos+Prog1+Past+A3sg
verebilecek	ver+Verb+Pos^DB+Verb+Able+Fut+A3sg
yetiyordu	yet+Verb+Pos+Prog1+Past+A3sg
kovdu	kov+Verb+Pos+Past+A3sg
oturacak	otur+Verb+Pos+Fut+A3sg
al	al+Verb+Pos+Imp+A2sg
istersen	iste+Verb+Pos+Aor+Cond+A2sg
otur	otur+Verb+Pos+Imp+A2sg
yanımızdaydı	yan+Noun+A3sg+P1pl+Loc^DB+Verb+Zero+Past+A3sg
kaybolmuş	kaybol+Verb+Pos+Narr+A3sg
geldin	gel+Verb+Pos+Past+A2sg
edelim	et+Verb+Pos+Opt+A1pl
bitirmiş	bit+Verb^DB+Verb+Caus+Pos+Narr+A3sg
bul	bul+Verb+Pos+Imp+A2sg
saklanıyorsun	sakla+Verb^DB+Verb+Pass+Pos+Prog1+A2sg
oturmuş	otur+Verb+Pos+Narr+A3sg
istiyor	iste+Verb+Pos+Prog1+A3sg
edersin	et+Verb+Pos+Aor+A2sg
girdiler	gir+Verb+Pos+Past+A3pl
çağırıyordu	çağır+Verb+Pos+Prog1+Past+A3sg
dikti	dik+Verb+Pos+Past+A3sg
tanıdı	tanı+Verb+Pos+Past+A3sg
sevmiştim	sev+Verb+Pos+Narr+Past+A1sg
gezdirdi	gez+Verb^DB+Verb+Caus+Pos+Past+A3sg
eğdiler	eğ+Verb+Pos+Past+A3pl
kavuşturdu	kavuş+Verb^DB+Verb+Caus+Pos+Past+A3sg
eğmişti	eğ+Verb+Pos+Narr+Past+A3sg
girecekti	gir+Verb+Pos+Fut+Past+A3sg
eğmiş	eğ+Verb+Pos+Narr+A3sg
çıkamıyordu	çık+Verb^DB+Verb+Able+Neg+Prog1+Past+A3sg
yoruldu	yor+Verb^DB+Verb+Pass+Pos+Past+A3sg
yıprandı	yıpran+Verb+Pos+Past+A3sg
karışmıştı	karış+Verb+Pos+Narr+Past+A3sg
kaçtım	kaç+Verb+Pos+Past+A1sg
yakacak	yak+Verb+Pos+Fut+A3sg
yatıyor	yat+Verb+Pos+Prog1+A3sg
bakıyordum	bak+Verb+Pos+Prog1+Past+A1sg
seyrediyor	seyret+Verb+Pos+Prog1+A3sg
izliyordum	izle+Verb+Pos+Prog1+Past+A1sg
bilmiyordum	bil+Verb+Neg+Prog1+Past+A1sg
olmuştuk	ol+Verb+Pos+Narr+Past+A1pl
şeydi	şey+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
sallandı	salla+Verb^DB+Verb+Pass+Pos+Past+A3sg
düşündüm	düşün+Verb+Pos+Past+A1sg
insanlardır	insan+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3pl+Cop
oluyor	ol+Verb+Pos+Prog1+A3sg
öğretilir	öğret+Verb^DB+Verb+Pass+Pos+Aor+A3sg
öğretilmişti	öğret+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
oluyorum	ol+Verb+Pos+Prog1+A1sg
kalktı	kalk+Verb+Pos+Past+A3sg
girişti	giriş+Verb+Pos+Past+A3sg
yiyor	ye+Verb+Pos+Prog1+A3sg
konuşmadı	konuş+Verb+Neg+Past+A3sg
işitiliyordu	işit+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
soruyor	sor+Verb+Pos+Prog1+A3sg
inceliyor	incele+Verb+Pos+Prog1+A3sg
karışmış	karış+Verb+Pos+Narr+A3sg
sesmiş	ses+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Narr+A3sg
bitirdiler	bit+Verb^DB+Verb+Caus+Pos+Past+A3pl
bıraktılar	bırak+Verb+Pos+Past+A3pl
içtiler	iç+Verb+Pos+Past+A3pl
çıktılar	çık+Verb+Pos+Past+A3pl
yaklaştılar	yaklaş+Verb+Pos+Past+A3pl
durdular	dur+Verb+Pos+Past+A3pl
sürdüler	sür+Verb+Pos+Past+A3pl
anlamaz	anla+Verb+Neg+Aor+A3sg
çocuktur	çocuk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
göremedim	gör+Verb^DB+Verb+Able+Neg+Past+A1sg
dolaşıyor	dolaş+Verb+Pos+Prog1+A3sg
uğramıyor	uğra+Verb+Neg+Prog1+A3sg
başarmıştı	başar+Verb+Pos+Narr+Past+A3sg
seziyor	sez+Verb+Pos+Prog1+A3sg
çalışmıyordu	çalış+Verb+Neg+Prog1+Past+A3sg
ittim	it+Verb+Pos+Past+A1sg
karıştım	karış+Verb+Pos+Past+A1sg
bakıyoruz	bak+Verb+Pos+Prog1+A1pl
koparacağım	kop+Verb^DB+Verb+Caus+Pos+Fut+A1sg
isterse	iste+Verb+Pos+Aor+Cond+A3sg
koparırım	kop+Verb^DB+Verb+Caus+Pos+Aor+A1sg
bahsetmediniz	bahset+Verb+Neg+Past+A2pl
olmadı	ol+Verb+Neg+Past+A3sg
satacak	sat+Verb+Pos+Fut+A3sg
bilmiyorsun	bil+Verb+Neg+Prog1+A2sg
tanımazsın	tanı+Verb+Neg+Aor+A2sg
delikanlıdır	delikanlı+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A3sg+Cop
çıkıyorsunuz	çık+Verb+Pos+Prog1+A2pl
gelse	gel+Verb+Pos+Desr+A3sg
yüklese	yükle+Verb+Pos+Desr+A3sg
satsa	sat+Verb+Pos+Desr+A3sg
bilemedin	bil+Verb^DB+Verb+Able+Neg+Past+A2sg
çıkarız	çık+Verb+Pos+Aor+A1pl
çıkarsak	çık+Verb+Pos+Aor+Cond+A1pl
bulacağız	bul+Verb+Pos+Fut+A1pl
sattık	sat+Verb+Pos+Past+A1pl
gittik	git+Verb+Pos+Past+A1pl
zannettin	zannet+Verb+Pos+Past+A2sg
topladık	topla+Verb+Pos+Past+A1pl
verdik	ver+Verb+Pos+Past+A1pl
yaptık	yap+Verb+Pos+Past+A1pl
götüremeyecek	götür+Verb^DB+Verb+Able+Neg+Fut+A3sg
gerekecek	gerek+Verb+Pos+Fut+A3sg
batıyordu	bat+Verb+Pos+Prog1+Past+A3sg
ibaretti	ibaret+Adj^DB+Verb+Zero+Past+A3sg
kokuyordu	kok+Verb+Pos+Prog1+Past+A3sg
soluya	solu+Verb+Pos+Opt+A3sg
ediyorlar	et+Verb+Pos+Prog1+A3pl
giriyor	gir+Verb+Pos+Prog1+A3sg
kaplamış	kapla+Verb+Pos+Narr+A3sg
tutmuş	tut+Verb+Pos+Narr+A3sg
verdin	ver+Verb+Pos+Past+A2sg
yakışmıyor	yakış+Verb+Neg+Prog1+A3sg
verdiler	ver+Verb+Pos+Past+A3pl
koysak	koy+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Cond+A1pl
yükleriz	yükle+Verb+Pos+Aor+A1pl
bekliyorsanız	bekle+Verb+Pos+Prog1+Cond+A2pl
sürebilirim	sür+Verb+Pos^DB+Verb+Able+Aor+A1sg
sürdüm	sür+Verb+Pos+Past+A1sg
baktılar	bak+Verb+Pos+Past+A3pl
sallana	salla+Verb^DB+Verb+Pass+Pos+Opt+A3sg
sürdürdü	sür+Verb^DB+Verb+Caus+Pos+Past+A3sg
değişti	değiş+Verb+Pos+Past+A3sg
belirdi	belir+Verb+Pos+Past+A3sg
öldürmüştü	öl+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
unutmayacaktı	unut+Verb+Neg+Fut+Past+A3sg
öldürmüş	öl+Verb^DB+Verb+Caus+Pos+Narr+A3sg
diyorlardı	de+Verb+Pos+Prog1+A3pl+Past
görüyordu	gör+Verb+Pos+Prog1+Past+A3sg
yüzdü	yüz+Num+Card^DB+Noun+Zero+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
benzedi	benze+Verb+Pos+Past+A3sg
buruşturdu	buruş+Verb^DB+Verb+Caus+Pos+Past+A3sg
unutmuş	unut+Verb+Pos+Narr+A3sg
uzamışsın	uza+Verb+Pos+Narr+A2sg
görseydim	gör+Verb+Pos+Desr+Past+A1sg
tanımazdım	tanı+Verb+Neg+Aor+Past+A1sg
kullanıyormuşsun	kullan+Verb+Pos+Prog1+Narr+A2sg
gelmişsin	gel+Verb+Pos+Narr+A2sg
sat	sat+Verb+Pos+Imp+A2sg
soruyormuş	sor+Verb+Pos+Prog1+Narr+A3sg
gelemem	gel+Verb^DB+Verb+Able+Neg+Aor+A1sg
bırakıldım	bırak+Verb^DB+Verb+Pass+Pos+Past+A1sg
uğramıştı	uğra+Verb+Pos+Narr+Past+A3sg
geçirdiler	geç+Verb^DB+Verb+Caus+Pos+Past+A3pl
geçirildi	geç+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Past+A3sg
satamam	sat+Verb^DB+Verb+Able+Neg+Aor+A1sg
vereyim	ver+Verb+Pos+Opt+A1sg
kullanıyor	kullan+Verb+Pos+Prog1+A3sg
ver	ver+Verb+Pos+Imp+A2sg
almıyorsun	al+Verb+Neg+Prog1+A2sg
alıyorsun	al+Verb+Pos+Prog1+A2sg
süreceksin	sür+Verb+Pos+Fut+A2sg
kurtarabilecek	kurtar+Verb+Pos^DB+Verb+Able+Fut+A3sg
inmem	in+Verb+Neg+Aor+A1sg
götüremem	götür+Verb^DB+Verb+Able+Neg+Aor+A1sg
bırakırım	bırak+Verb+Pos+Aor+A1sg
anlamıyorsun	anla+Verb+Neg+Prog1+A2sg
anlayamazsın	anla+Verb^DB+Verb+Able+Neg+Aor+A2sg
anlaştık	anlaş+Verb+Pos+Past+A1pl
vereceksin	ver+Verb+Pos+Fut+A2sg
yakışmışlar	yakış+Verb+Pos+Narr+A3pl
uymuşlar	uy+Verb+Pos+Narr+A3pl
vurur	vur+Verb+Pos+Aor+A3sg
dikilmiş	dik+Verb^DB+Verb+Pass+Pos+Narr+A3sg
dururlar	dur+Verb+Pos+Aor+A3pl
atın	at+Verb+Pos+Imp+A2pl
bayılır	bayıl+Verb+Pos+Aor+A3sg
gibidirler	gibi+Postp+PCNom^DB+Verb+Zero+Pres+A3pl+Cop
öldürür	öl+Verb^DB+Verb+Caus+Pos+Aor+A3sg
yediririm	ye+Verb^DB+Verb+Caus+Pos+Aor+A1sg
anlatmayacak	anla+Verb^DB+Verb+Caus+Neg+Fut+A3sg
açacak	aç+Verb+Pos+Fut+A3sg
koruyabilirdik	koru+Verb+Pos^DB+Verb+Able+Aor+Past+A1pl
baltalanacaksın	baltala+Verb^DB+Verb+Pass+Pos+Fut+A2sg
kurtaracak	kurtar+Verb+Pos+Fut+A3sg
döndüler	dön+Verb+Pos+Past+A3pl
aldılar	al+Verb+Pos+Past+A3pl
gülmediler	gül+Verb+Neg+Past+A3pl
gülemediler	gül+Verb^DB+Verb+Able+Neg+Past+A3pl
başlarız	başla+Verb+Pos+Aor+A1pl
yetişiyormuş	yetiş+Verb+Pos+Prog1+Narr+A3sg
başlarsın	başla+Verb+Pos+Aor+A2sg
başlayabilir	başla+Verb+Pos^DB+Verb+Able+Aor+A3sg
bizleriz	biz+Pron+Pers+A1pl+Pnon+Nom^DB+Verb+Zero+Pres+A1pl
başlayamayız	başla+Verb^DB+Verb+Able+Neg+Aor+A1pl
bizdik	biz+Pron+Pers+A1pl+Pnon+Nom^DB+Verb+Zero+Past+A1pl
kalacağız	kal+Verb+Pos+Fut+A1pl
yürüyeceğiz	yürü+Verb+Pos+Fut+A1pl
yürüyecek	yürü+Verb+Pos+Fut+A3sg
doğacaktır	doğ+Verb+Pos+Fut+A3sg+Cop
yürüdüler	yürü+Verb+Pos+Past+A3pl
çeviriyor	çevir+Verb+Pos+Prog1+A3sg
bakıyorlar	bak+Verb+Pos+Prog1+A3pl
biliyorsunuz	bile+Verb+Pos+Prog1+A2pl
yıkanacak	yıka+Verb^DB+Verb+Pass+Pos+Fut+A3sg
kullanırsın	kullan+Verb+Pos+Aor+A2sg
alın	al+Verb+Pos+Imp+A2pl
gidilir	git+Verb^DB+Verb+Pass+Pos+Aor+A3sg
kalmasa	kal+Verb+Neg+Desr+A3sg
yarıyor	yara+Verb+Pos+Prog1+A3sg
oturabilir	otur+Verb+Pos^DB+Verb+Able+Aor+A3sg
bırakın	bırak+Verb+Pos+Imp+A2pl
alırsa	al+Verb+Pos+Aor+Cond+A3sg
alırım	al+Verb+Pos+Aor+A1sg
oturuyorlar	otur+Verb+Pos+Prog1+A3pl
çeviriyorlar	çevir+Verb+Pos+Prog1+A3pl
dalmış	dal+Verb+Pos+Narr+A3sg
babamındı	baba+Noun+A3sg+P1sg+Gen^DB+Verb+Zero+Past+A3sg
bakmıştım	bak+Verb+Pos+Narr+Past+A1sg
alsak	al+Verb+Pos+Desr+A1pl
zannetmem	zannet+Verb+Neg+Aor+A1sg
bırakırsak	bırak+Verb+Pos+Aor+Cond+A1pl
yaşarız	yaşa+Verb+Pos+Aor+A1pl
tanıyacağız	tanı+Verb+Pos+Fut+A1pl
gitsin	git+Verb+Pos+Imp+A3sg
gömdüler	göm+Verb+Pos+Past+A3pl
bilmezsek	bil+Verb+Neg+Aor+Cond+A1pl
yapacağız	yap+Verb+Pos+Fut+A1pl
anlasan	anla+Verb+Pos+Desr+A2sg
yaşayabilir	yaşa+Verb+Pos^DB+Verb+Able+Aor+A3sg
yaşayamazsın	yaşa+Verb^DB+Verb+Able+Neg+Aor+A2sg
demeksin	de+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Pres+A2sg
kalk	kalk+Verb+Pos+Imp+A2sg
seyrettiler	seyret+Verb+Pos+Past+A3pl
yüklediler	yükle+Verb+Pos+Past+A3pl
gittiler	git+Verb+Pos+Past+A3pl
kayboldular	kaybol+Verb+Pos+Past+A3pl
satılabilecek	sat+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Fut+A3sg
taşınabilir	taşı+Verb^DB+Verb+Pass+Pos^DB+Verb+Able+Aor+A3sg
gezdi	gez+Verb+Pos+Past+A3sg
kıvrıla	kıvır+Verb^DB+Verb+Pass+Pos+Opt+A3sg
yıkıyordu	yıka+Verb+Pos+Prog1+Past+A3sg
veriyorlarmış	ver+Verb+Pos+Prog1+A3pl+Narr
yazıyordu	yaz+Verb+Pos+Prog1+Past+A3sg
istiyorlar	iste+Verb+Pos+Prog1+A3pl
toplayacak	topla+Verb+Pos+Fut+A3sg
saklarız	sakla+Verb+Pos+Aor+A1pl
korkutuyor	kork+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
çık	çık+Verb+Pos+Imp+A2sg
etse	et+Verb+Pos+Desr+A3sg
karıştırırdı	karış+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
yazıyor	yaz+Verb+Pos+Prog1+A3sg
derdi	de+Verb+Pos+Aor+Past+A3sg
binerdi	bin+Verb+Pos+Aor+Past+A3sg
uzaktaymış	uzak+Adj^DB+Noun+Zero+A3sg+Pnon+Loc^DB+Verb+Zero+Narr+A3sg
çizilmiş	çiz+Verb^DB+Verb+Pass+Pos+Narr+A3sg
geçecekmişiz	geç+Verb+Pos+Fut+Narr+A1pl
sürebilir	sür+Verb+Pos^DB+Verb+Able+Aor+A3sg
varabiliriz	var+Verb+Pos^DB+Verb+Able+Aor+A1pl
kaçırırsın	kaç+Verb^DB+Verb+Caus+Pos+Aor+A2sg
yap	yap+Verb+Pos+Imp+A2sg
yaparlarmış	yap+Verb+Pos+Aor+A3pl+Narr
yormuş	yor+Verb+Pos+Narr+A3sg
yakışmaz	yakış+Verb+Neg+Aor+A3sg
düşünmemelisin	düşün+Verb+Neg+Neces+A2sg
olmazmış	ol+Verb+Neg+Aor+Narr+A3sg
imiş	i+Verb+Pos+Narr+A3sg
otururlarmış	otur+Verb+Pos+Aor+A3pl+Narr
bulur	bul+Verb+Pos+Aor+A3sg
çalışırsak	çalış+Verb+Pos+Aor+Cond+A1pl
alabiliriz	al+Verb+Pos^DB+Verb+Able+Aor+A1pl
toplarlar	topla+Verb+Pos+Aor+A3pl
durmazlar	dur+Verb+Neg+Aor+A3pl
anlatmıyor	anla+Verb^DB+Verb+Caus+Neg+Prog1+A3sg
işitseydin	işit+Verb+Pos+Desr+Past+A2sg
sanırdın	san+Verb+Pos+Aor+Past+A2sg
yaşıyorlar	yaşa+Verb+Pos+Prog1+A3pl
bulabiliyorlarmış	bul+Verb+Pos^DB+Verb+Able+Prog1+A3pl+Narr
söylesinler	söyle+Verb+Pos+Imp+A3pl
uyuyor	uy+Verb+Pos+Prog1+A3sg
uyur	uyu+Verb+Pos+Aor+A3sg
işitti	işit+Verb+Pos+Past+A3sg
çıkıyor	çık+Verb+Pos+Prog1+A3sg
uyutmazlar	uyu+Verb^DB+Verb+Caus+Neg+Aor+A3pl
öğreneceksiniz	öğren+Verb+Pos+Fut+A2pl
zorla	zorla+Verb+Pos+Imp+A2sg
iliklenmiş	ilikle+Verb^DB+Verb+Pass+Pos+Narr+A3sg
unuttu	unut+Verb+Pos+Past+A3sg
buruşmuş	buruş+Verb+Pos+Narr+A3sg
şişmişti	şiş+Verb+Pos+Narr+Past+A3sg
zannettim	zannet+Verb+Pos+Past+A1sg
ilikleyeyim	ilikle+Verb+Pos+Opt+A1sg
istemedi	iste+Verb+Neg+Past+A3sg
ilikledi	ilikle+Verb+Pos+Past+A3sg
gidebilirsin	git+Verb+Pos^DB+Verb+Able+Aor+A2sg
söyleniyordu	söyle+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
iliklerim	ilikle+Verb+Pos+Aor+A1sg
gösteririm	göster+Verb+Pos+Aor+A1sg
öğretecekler	öğret+Verb+Pos+Fut+A3pl
yaparım	yap+Verb+Pos+Aor+A1sg
karışamaz	karış+Verb^DB+Verb+Able+Neg+Aor+A3sg
vurmuş	vur+Verb+Pos+Narr+A3sg
çıkıyoruz	çık+Verb+Pos+Prog1+A1pl
alacağım	al+Verb+Pos+Fut+A1sg
dolduracağım	dol+Verb^DB+Verb+Caus+Pos+Fut+A1sg
oturacağım	otur+Verb+Pos+Fut+A1sg
ezeceğim	ez+Verb+Pos+Fut+A1sg
akacak	ak+Verb+Pos+Fut+A3sg
yaşasa	yaşa+Verb+Pos+Desr+A3sg
üstündeydin	üst+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A2sg
öyleydim	öyle+Adj^DB+Verb+Zero+Past+A1sg
öyleyim	öyle+Adj^DB+Verb+Zero+Pres+A1sg
alamadım	al+Verb^DB+Verb+Able+Neg+Past+A1sg
hoşlanmazdı	hoşlan+Verb+Neg+Aor+Past+A3sg
geçirsem	geç+Verb^DB+Verb+Caus+Pos+Desr+A1sg
bulsam	bul+Verb+Pos+Desr+A1sg
büyütüyor	büyü+Verb^DB+Verb+Caus+Pos+Prog1+A3sg
girdim	gir+Verb+Pos+Past+A1sg
içiyordu	iç+Verb+Pos+Prog1+Past+A3sg
karşıladı	karşıla+Verb+Pos+Past+A3sg
görmemiştim	gör+Verb+Neg+Narr+Past+A1sg
salladım	salla+Verb+Pos+Past+A1sg
oturmam	otur+Verb+Neg+Aor+A1sg
oturdum	otur+Verb+Pos+Past+A1sg
yönelmiş	yönel+Verb+Pos+Narr+A3sg
bahsediyordunuz	bahset+Verb+Pos+Prog1+Past+A2pl
içerdiniz	iç+Verb+Pos+Aor+Past+A2pl
bağlamıştı	bağla+Verb+Pos+Narr+Past+A3sg
yaşıyor	yaşa+Verb+Pos+Prog1+A3sg
bulamıyoruz	bul+Verb^DB+Verb+Able+Neg+Prog1+A1pl
hatırlar	hatırla+Verb+Pos+Aor+A3sg
düştünüz	düş+Verb+Pos+Past+A2pl
bilirsiniz	bil+Verb+Pos+Aor+A2pl
görünmez	görün+Verb+Neg+Aor+A3sg
edecekmiş	et+Verb+Pos+Fut+Narr+A3sg
seslendik	seslen+Verb+Pos+Past+A1pl
bilirdi	bil+Verb+Pos+Aor+Past+A3sg
