rahatlattı	rahatla+Verb^DB+Verb+Caus+Pos+Past+A3sg
kazandırmaktı	kazan+Verb^DB+Verb+Caus+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yayımlandı	yayımla+Verb^DB+Verb+Pass+Pos+Past+A3sg
izledi	izle+Verb+Pos+Past+A3sg
müjdeliyordu	müjdele+Verb+Pos+Prog1+Past+A3sg
alınıyordu	al+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
aktarıyordu	aktar+Verb+Pos+Prog1+Past+A3sg
karşılaştırılıyordu	karşılaştır+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
beğenildi	beğen+Verb^DB+Verb+Pass+Pos+Past+A3sg
yayımladı	yayımla+Verb+Pos+Past+A3sg
kazandı	kazan+Verb+Pos+Past+A3sg
benimsemedi	benimse+Verb+Neg+Past+A3sg
başlıyordu	başla+Verb+Pos+Prog1+Past+A3sg
yaladı	yala+Verb+Pos+Past+A3sg
karışıyordu	karış+Verb+Pos+Prog1+Past+A3sg
dökerdi	dök+Verb+Pos+Aor+Past+A3sg
duyulurdu	duy+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
öldürüyordu	öl+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
bitiriyordu	bit+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
konuşulurdu	konuş+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
çekiştirilirdi	çekiş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Aor+Past+A3sg
serperdi	serp+Verb+Pos+Aor+Past+A3sg
egemendi	egemen+Adj^DB+Verb+Zero+Past+A3sg
kökleşmişti	kök+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
sürüklerdi	sürükle+Verb+Pos+Aor+Past+A3sg
ağlardı	ağla+Verb+Pos+Aor+Past+A3sg
mutsuzdu	mut+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Zero+Past+A3sg
davranmıştı	davran+Verb+Pos+Narr+Past+A3sg
benzerdi	benze+Verb+Pos+Aor+Past+A3sg
tartışamazdı	tartış+Verb^DB+Verb+Able+Neg+Aor+Past+A3sg
içerdi	iç+Verb+Pos+Aor+Past+A3sg
koyardı	koyar+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ürkekti	ürkek+Adj^DB+Verb+Zero+Past+A3sg
adamıydı	adam+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kazanırdı	kazan+Verb+Pos+Aor+Past+A3sg
döverdi	döv+Verb+Pos+Aor+Past+A3sg
sevmezdi	sev+Verb+Neg+Aor+Past+A3sg
salmıştı	sal+Verb+Pos+Narr+Past+A3sg
korkuturdu	kork+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
parlardı	parla+Verb+Pos+Aor+Past+A3sg
istemezdi	iste+Verb+Neg+Aor+Past+A3sg
kullanırdı	kullan+Verb+Pos+Aor+Past+A3sg
dedin	de+Verb+Pos+Past+A2sg
sallıyordu	salla+Verb+Pos+Prog1+Past+A3sg
tutmadı	tut+Verb+Neg+Past+A3sg
yalnızlaşmıştı	yalnız+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
yürürdü	yürü+Verb+Pos+Aor+Past+A3sg
ayrılmazdı	ayır+Verb^DB+Verb+Pass+Neg+Aor+Past+A3sg
yedirirdi	ye+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
azarlamazdı	azarla+Verb+Neg+Aor+Past+A3sg
okşamazdı	okşa+Verb+Neg+Aor+Past+A3sg
savururdu	savur+Verb+Pos+Aor+Past+A3sg
tuttururdu	tut+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
andırırdı	an+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
yatardı	yat+Verb+Pos+Aor+Past+A3sg
çaldı	çal+Verb+Pos+Past+A3sg
yarılmıştı	yar+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
çırpınmıştı	çırpın+Verb+Pos+Narr+Past+A3sg
redetti	redet+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yalvardı	yalvar+Verb+Pos+Past+A3sg
yatırdılar	yat+Verb^DB+Verb+Caus+Pos+Past+A3pl
götürdüler	götür+Verb+Pos+Past+A3pl
ağladı	ağla+Verb+Pos+Past+A3sg
ölmedi	öl+Verb+Neg+Past+A3sg
çatladı	çatla+Verb+Pos+Past+A3sg
dönmedi	dön+Verb+Neg+Past+A3sg
kokladı	kokla+Verb+Pos+Past+A3sg
buldular	bul+Verb+Pos+Past+A3pl
etmemişti	et+Verb+Neg+Narr+Past+A3sg
yapmamalıydın	yap+Verb+Neg+Neces+Past+A2sg
yatırdı	yat+Verb^DB+Verb+Caus+Pos+Past+A3sg
ağırlaşıyordu	ağır+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
toparlamayamıyordu	toparlamayamıyor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
içti	iç+Verb+Pos+Past+A3sg
çektim	çek+Verb+Pos+Past+A1sg
kamburlaşmıştı	kambur+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
işaretiydi	işaret+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
süzülüyordu	süzül+Verb+Pos+Prog1+Past+A3sg
uyumuştu	uyu+Verb+Pos+Narr+Past+A3sg
tıngırdıyordu	tıngırda+Verb+Pos+Prog1+Past+A3sg
olmasıydı	ol+Verb+Pos^DB+Noun+Inf2+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
oturtulmuştu	otur+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
yerleştirilmişti	yerleş+Verb^DB+Verb+Caus^DB+Verb+Pass+Pos+Narr+Past+A3sg
kesiliyordu	kes+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
eğlendin	eğlen+Verb+Pos+Past+A2sg
sıkıldı	sık+Verb^DB+Verb+Pass+Pos+Past+A3sg
seyrekleştirdi	seyrek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3sg
dönüyordu	dön+Verb+Pos+Prog1+Past+A3sg
oldular	ol+Verb+Pos+Past+A3pl
seviniyordu	sevin+Verb+Pos+Prog1+Past+A3sg
getiriyordu	getir+Verb+Pos+Prog1+Past+A3sg
okurdu	oku+Verb+Pos+Aor+Past+A3sg
yazardı	yaz+Verb+Pos+Aor+Past+A3sg
sustu	sus+Verb+Pos+Past+A3sg
koyulurdu	koy+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
dönerdi	dön+Verb+Pos+Aor+Past+A3sg
gelmiyordu	gel+Verb+Neg+Prog1+Past+A3sg
azaltıyordu	azal+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
endişeleniyordu	endişe+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
başkalaşmıştı	başka+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
düzeltiyordu	düzel+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
astı	as+Verb+Pos+Past+A3sg
buluyordu	bula+Verb+Pos+Prog1+Past+A3sg
artmaktaydı	art+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A3sg
sıkıştırıyordu	sıkış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
uzaklaştı	uzak+Adj^DB+Verb+Become+Pos+Past+A3sg
sıklaşmıştı	sık+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
bunlardı	bu+Pron+Demons+A3pl+Pnon+Nom^DB+Verb+Zero+Past+A3sg
gelmemişti	gel+Verb+Neg+Narr+Past+A3sg
artmıştı	art+Verb+Pos+Narr+Past+A3sg
yaşadın	yaşa+Verb+Pos+Past+A2sg
dururdu	dur+Verb+Pos+Aor+Past+A3sg
yaşamadı	yaşa+Verb+Neg+Past+A3sg
bilmezdi	bil+Verb+Neg+Aor+Past+A3sg
küçüldüler	küçül+Verb+Pos+Past+A3pl
dinliyordu	dinle+Verb+Pos+Prog1+Past+A3sg
anlatıyordu	anla+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
yineliyordu	yinele+Verb+Pos+Prog1+Past+A3sg
uyandırdı	uyan+Verb^DB+Verb+Caus+Pos+Past+A3sg
aldın	al+Verb+Pos+Past+A2sg
görebildin	gör+Verb+Pos^DB+Verb+Able+Past+A2sg
ediliyordu	et+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
canlanıyordu	can+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Prog1+Past+A3sg
sözetti	sözet+Verb+Pos+Past+A3sg
olmamıştı	ol+Verb+Neg+Narr+Past+A3sg
anlayabilmişti	anla+Verb+Pos^DB+Verb+Able+Narr+Past+A3sg
gerçekti	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
altındaydı	alt+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
diyecekti	de+Verb+Pos+Fut+Past+A3sg
sevindirmişti	sevin+Verb^DB+Verb+Caus+Pos+Narr+Past+A3sg
soruyordu	sor+Verb+Pos+Prog1+Past+A3sg
sözediyordu	sözet+Verb+Pos+Prog1+Past+A3sg
uyandırıyordu	uyan+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
söyleyemedi	söyle+Verb^DB+Verb+Able+Neg+Past+A3sg
anladın	anla+Verb+Pos+Past+A2sg
öğrendin	öğren+Verb+Pos+Past+A2sg
söylemeseydin	söyle+Verb+Neg+Desr+Past+A2sg
duygulandırmıştı	duygu+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire^DB+Verb+Caus+Pos+Narr+Past+A3sg
bitirilmedi	bit+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
birleştiremezdim	birleş+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Aor+Past+A1sg
karısıydı	karı+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çalışırdım	çalış+Verb+Pos+Aor+Past+A1sg
hatıralarıydı	hatıra+Noun+A3pl+P3sg+Nom^DB+Verb+Zero+Past+A3sg
köyüydü	köy+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
edindim	edin+Verb+Pos+Past+A1sg
mezarlığıydı	mezar+Noun+A3sg+Pnon+Nom^DB+Noun+Ness+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
bataklıktı	batak+Adj^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
nehirdi	nehir+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
denizdi	deniz+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
yalvardım	yalvar+Verb+Pos+Past+A1sg
tombuldu	tombul+Adj^DB+Verb+Zero+Past+A3sg
getirdim	getir+Verb+Pos+Past+A1sg
tutundum	tutun+Verb+Pos+Past+A1sg
vermedim	ver+Verb+Neg+Past+A1sg
yatırıyordu	yat+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
yapıştım	yapış+Verb+Pos+Past+A1sg
çevirdim	çevir+Verb+Pos+Past+A1sg
yağladım	yağla+Verb+Pos+Past+A1sg
sarıyordu	sar+Verb+Pos+Prog1+Past+A3sg
çizgiydi	çizgi+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
siyahtı	siyah+Adj^DB+Verb+Zero+Past+A3sg
algılayabildim	algıla+Verb+Pos^DB+Verb+Able+Past+A1sg
kulesiydi	kule+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
çirkinleşiyordu	çirkin+Adj^DB+Verb+Become+Pos+Prog1+Past+A3sg
sarsıldım	sars+Verb^DB+Verb+Pass+Pos+Past+A1sg
bakındım	bakın+Verb+Pos+Past+A1sg
rastlayamadım	rastla+Verb^DB+Verb+Able+Neg+Past+A1sg
korkmuştum	kork+Verb+Pos+Narr+Past+A1sg
koştum	koş+Verb+Pos+Past+A1sg
bilinirdi	bil+Verb^DB+Verb+Pass+Pos+Aor+Past+A3sg
düşünürdü	düşün+Verb+Pos+Aor+Past+A3sg
zannederdim	zannet+Verb+Pos+Aor+Past+A1sg
zorlamıştı	zorla+Verb+Pos+Narr+Past+A3sg
renkti	renk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
dosttu	dost+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
keskindi	keski+Noun+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
derdim	der+Verb+Pos+Past+A1sg
boyluydu	boy+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
takardı	tak+Verb+Pos+Aor+Past+A3sg
anlamıyordum	anla+Verb+Neg+Prog1+Past+A1sg
bitişiğindeydi	bitişik+Adj^DB+Noun+Zero+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A3sg
evdi	ev+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
güvenirdik	güven+Verb+Pos+Aor+Past+A1pl
değnekti	değnek+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
kaptı	kap+Verb+Pos+Past+A3sg
karıştırıyordu	karış+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
davranırdım	davran+Verb+Pos+Aor+Past+A1sg
uydum	uy+Verb+Pos+Past+A1sg
keşfetti	keşfet+Verb+Pos+Past+A3sg
kullandı	kullan+Verb+Pos+Past+A3sg
görüyordum	gör+Verb+Pos+Prog1+Past+A1sg
çevreledi	çevrele+Verb+Pos+Past+A3sg
olurdun	ol+Verb+Pos+Aor+Past+A2sg
büyüttü	büyüt+Verb+Pos+Past+A3sg
büyüttün	büyüt+Verb+Pos+Past+A2sg
söylememişti	söyle+Verb+Neg+Narr+Past+A3sg
hesaplıyordu	hesapla+Verb+Pos+Prog1+Past+A3sg
bastırırdı	bas+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
alırdı	al+Verb+Pos+Aor+Past+A3sg
sürerdi	sür+Verb+Pos+Aor+Past+A3sg
yapardı	yap+Verb+Pos+Aor+Past+A3sg
keserdi	kes+Verb+Pos+Aor+Past+A3sg
verirdi	ver+Verb+Pos+Aor+Past+A3sg
edemiyordum	et+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
sıkıydı	sık+Adj^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
bulamayabilirdim	bul+Verb^DB+Verb+Able+Neg^DB+Verb+Able+Aor+Past+A1sg
zorlaştırıyordu	zor+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Prog1+Past+A3sg
alışkanlığımızdı	alışkan+Adj^DB+Noun+Ness+A3sg+P1pl+Nom^DB+Verb+Zero+Past+A3sg
yapmalıydım	yap+Verb+Pos+Neces+Past+A1sg
gerçekleştirmeliydim	gerçek+Noun+A3sg+Pnon+Nom^DB+Verb+Become^DB+Verb+Caus+Pos+Neces+Past+A1sg
koydum	koy+Verb+Pos+Past+A1sg
almıyordu	al+Verb+Neg+Prog1+Past+A3sg
yuttu	yut+Verb+Pos+Past+A3sg
alacaktı	al+Verb+Pos+Fut+Past+A3sg
kaçmadı	kaç+Verb+Neg+Past+A3sg
yutardım	yut+Verb+Pos+Aor+Past+A1sg
arasındaydım	ara+Noun+A3sg+P3sg+Loc^DB+Verb+Zero+Past+A1sg
ölmedin	öl+Verb+Neg+Past+A2sg
bulundururdu	bulun+Verb^DB+Verb+Caus+Pos+Aor+Past+A3sg
içiriyordu	iç+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
kokuyordum	kok+Verb+Pos+Prog1+Past+A1sg
gerektiriyordu	gerek+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
kurtuldu	kurtul+Verb+Pos+Past+A3sg
savmıştı	sav+Verb+Pos+Narr+Past+A3sg
düşünmedim	düşün+Verb+Neg+Past+A1sg
görmüyordum	gör+Verb+Neg+Prog1+Past+A1sg
birleşiyordu	birleş+Verb+Pos+Prog1+Past+A3sg
sabırsızlansaydı	sabır+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Verb+Acquire+Pos+Desr+Past+A3sg
arifesiydi	arife+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
kalktım	kalk+Verb+Pos+Past+A1sg
anlamadım	anla+Verb+Neg+Past+A1sg
nezaketsizlikti	nezaket+Noun+A3sg+Pnon+Nom^DB+Adj+Without^DB+Noun+Ness+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
artırdı	art+Verb^DB+Verb+Caus+Pos+Past+A3sg
anlamadı	anla+Verb+Neg+Past+A3sg
tersiydi	ters+Adj^DB+Noun+Zero+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
öksürdü	öksür+Verb+Pos+Past+A3sg
söylemiştim	söyle+Verb+Pos+Narr+Past+A1sg
derdik	de+Verb+Pos+Aor+Past+A1pl
büyütmedim	büyüt+Verb+Neg+Past+A1sg
çınlıyordu	çınla+Verb+Pos+Prog1+Past+A3sg
orasıydı	ora+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
başlamıştım	başla+Verb+Pos+Narr+Past+A1sg
soyacaktım	soy+Verb+Pos+Fut+Past+A1sg
istenseydi	iste+Verb^DB+Verb+Pass+Pos+Desr+Past+A3sg
gerekecekti	gerek+Verb+Pos+Fut+Past+A3sg
indim	in+Verb+Pos+Past+A1sg
telaşlandım	telaş+Noun+A3sg+Pnon+Nom^DB+Verb+Acquire+Pos+Past+A1sg
kaybedemezdim	kaybet+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
sardım	sar+Verb+Pos+Past+A1sg
boşalttım	boşal+Verb^DB+Verb+Caus+Pos+Past+A1sg
çaldım	çal+Verb+Pos+Past+A1sg
gidiyordum	git+Verb+Pos+Prog1+Past+A1sg
açtım	aç+Verb+Pos+Past+A1sg
kapattım	kapa+Verb^DB+Verb+Caus+Pos+Past+A1sg
sabahtı	sabah+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
nemliydi	nem+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
görmüştüm	gör+Verb+Pos+Narr+Past+A1sg
yoğundu	yok+Adj^DB+Noun+Zero+A3sg+P2sg+Nom^DB+Verb+Zero+Past+A3sg
ısıtamıyordum	ısıt+Verb^DB+Verb+Able+Neg+Prog1+Past+A1sg
gitmiştik	git+Verb+Pos+Narr+Past+A1pl
söylemişti	söyle+Verb+Pos+Narr+Past+A3sg
tırmanmıştım	tırman+Verb+Pos+Narr+Past+A1sg
dönüktü	dönük+Adj^DB+Verb+Zero+Past+A3sg
uyuyordu	uy+Verb+Pos+Prog1+Past+A3sg
topaldı	topal+Adj^DB+Verb+Zero+Past+A3sg
üşümüştü	üşü+Verb+Pos+Narr+Past+A3sg
oydu	oy+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
şapkasıydı	şapka+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
küfretti	küfret+Verb+Pos+Past+A3sg
vuruştu	vur+Verb+Pos^DB+Noun+Inf3+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ıskaladı	ıskala+Verb+Pos+Past+A3sg
düşüyordu	düş+Verb+Pos+Prog1+Past+A3sg
tökezledi	tökezle+Verb+Pos+Past+A3sg
kaybettim	kaybet+Verb+Pos+Past+A1sg
bilseydim	bil+Verb+Pos+Desr+Past+A1sg
söyleyebilirdim	söyle+Verb+Pos^DB+Verb+Able+Aor+Past+A1sg
bataryadaydım	batarya+Noun+A3sg+Pnon+Loc^DB+Verb+Zero+Past+A1sg
bekliyordum	bekle+Verb+Pos+Prog1+Past+A1sg
görmeseydi	gör+Verb+Neg+Desr+Past+A3sg
kalkışacaktı	kalkış+Verb+Pos+Fut+Past+A3sg
tıkıyordu	tıka+Verb+Pos+Prog1+Past+A3sg
sıçrattı	sıçra+Verb^DB+Verb+Caus+Pos+Past+A3sg
getirmedin	getir+Verb+Neg+Past+A2sg
takmadın	tak+Verb+Neg+Past+A2sg
etseydin	et+Verb+Pos+Desr+Past+A2sg
hissettiler	hisset+Verb+Pos+Past+A3pl
gördüler	gör+Verb+Pos+Past+A3pl
edildiler	et+Verb^DB+Verb+Pass+Pos+Past+A3pl
katıldılar	kat+Verb^DB+Verb+Pass+Pos+Past+A3pl
bahsediyordu	bahset+Verb+Pos+Prog1+Past+A3sg
eğlenceliydi	eğlence+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
çevrildi	çevir+Verb^DB+Verb+Pass+Pos+Past+A3sg
anlaşılmıştı	anlaş+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
utandı	utan+Verb+Pos+Past+A3sg
ermemiştim	er+Verb+Neg+Narr+Past+A1sg
tanıştırılmadı	tanış+Verb^DB+Verb+Caus^DB+Verb+Pass+Neg+Past+A3sg
uğraşsaydım	uğraş+Verb+Pos+Desr+Past+A1sg
verebilirdim	ver+Verb+Pos^DB+Verb+Able+Aor+Past+A1sg
çıkageldi	çık+Verb+Pos^DB+Verb+EverSince+Past+A3sg
başladınız	başla+Verb+Pos+Past+A2pl
kestiremiyordu	kes+Verb^DB+Verb+Caus^DB+Verb+Able+Neg+Prog1+Past+A3sg
tanımadı	tanı+Verb+Neg+Past+A3sg
sevdi	sev+Verb+Pos+Past+A3sg
deliydi	deli+Adj^DB+Verb+Zero+Past+A3sg
gerçekleştirdiler	gerçek+Adj^DB+Verb+Become^DB+Verb+Caus+Pos+Past+A3pl
sahibiydi	sahip+Noun+A3sg+P3sg+Nom^DB+Verb+Zero+Past+A3sg
koşardı	koş+Verb+Pos+Aor+Past+A3sg
keşfedemedi	keşfet+Verb^DB+Verb+Able+Neg+Past+A3sg
sağlamaktı	sağla+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
ölüyordu	öl+Verb+Pos+Prog1+Past+A3sg
uğradım	uğra+Verb+Pos+Past+A1sg
etmedik	et+Verb+Neg+Past+A1pl
örmediniz	ör+Verb+Neg+Past+A2pl
çağırtmadım	çağır+Verb^DB+Verb+Caus+Neg+Past+A1sg
ödediniz	öde+Verb+Pos+Past+A2pl
kurtardınız	kurtar+Verb+Pos+Past+A2pl
sızdırdın	sız+Verb^DB+Verb+Caus+Pos+Past+A2sg
alamadı	al+Verb^DB+Verb+Able+Neg+Past+A3sg
attım	at+Verb+Pos+Past+A1sg
soktular	sok+Verb+Pos+Past+A3pl
demekti	de+Verb+Pos^DB+Noun+Inf1+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
koştu	koş+Verb+Pos+Past+A3sg
soktu	sok+Verb+Pos+Past+A3sg
yığıldı	yığ+Verb^DB+Verb+Pass+Pos+Past+A3sg
uzadı	uza+Verb+Pos+Past+A3sg
sarktı	sark+Verb+Pos+Past+A3sg
kesildi	kes+Verb^DB+Verb+Pass+Pos+Past+A3sg
bitirmedim	bit+Verb^DB+Verb+Caus+Neg+Past+A1sg
kullandılar	kullan+Verb+Pos+Past+A3pl
iyileşmişti	iyi+Adj^DB+Verb+Become+Pos+Narr+Past+A3sg
öldürecektiniz	öl+Verb^DB+Verb+Caus+Pos+Fut+Past+A2pl
bayıldı	bayıl+Verb+Pos+Past+A3sg
ölseydi	öl+Verb+Pos+Desr+Past+A3sg
bekledi	bekle+Verb+Pos+Past+A3sg
ölürdüm	öl+Verb+Pos+Aor+Past+A1sg
istemiştim	iste+Verb+Pos+Narr+Past+A1sg
seviyordu	sev+Verb+Pos+Prog1+Past+A3sg
yapmadı	yap+Verb+Neg+Past+A3sg
bayılmadı	bayıl+Verb+Neg+Past+A3sg
yazdı	yaz+Verb+Pos+Past+A3sg
sattı	sat+Verb+Pos+Past+A3sg
ezberledim	ezberle+Verb+Pos+Past+A1sg
getiriverdi	getir+Verb+Pos^DB+Verb+Hastily+Past+A3sg
ışıldı	ışıl+Dup^DB+Verb+Zero+Past+A3sg
parlatıyordu	parla+Verb^DB+Verb+Caus+Pos+Prog1+Past+A3sg
isterdim	iste+Verb+Pos+Aor+Past+A1sg
afalladı	afalla+Verb+Pos+Past+A3sg
düşünecektim	düşün+Verb+Pos+Fut+Past+A1sg
sinirliydim	sinir+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A1sg
sıktım	sık+Verb+Pos+Past+A1sg
oldunuz	ol+Verb+Pos+Past+A2pl
alamadılar	al+Verb^DB+Verb+Able+Neg+Past+A3pl
kokuluydu	koku+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
dantelasındandı	dantela+Noun+A3sg+P3sg+Abl^DB+Verb+Zero+Past+A3sg
büzülmüştü	büz+Verb^DB+Verb+Pass+Pos+Narr+Past+A3sg
göndermedi	gönder+Verb+Neg+Past+A3sg
gidecektik	git+Verb+Pos+Fut+Past+A1pl
hazırlattı	hazırla+Verb^DB+Verb+Caus+Pos+Past+A3sg
saçmıştı	saç+Verb+Pos+Narr+Past+A3sg
yaramazdı	yara+Verb+Neg+Aor+Past+A3sg
yaradı	yara+Verb+Pos+Past+A3sg
göstermedi	göster+Verb+Neg+Past+A3sg
süslüydü	süs+Noun+A3sg+Pnon+Nom^DB+Adj+With^DB+Verb+Zero+Past+A3sg
lordu	lor+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A3sg
anlattı	anlat+Verb+Pos+Past+A3sg
anlamamıştım	anla+Verb+Neg+Narr+Past+A1sg
anlamıştım	anla+Verb+Pos+Narr+Past+A1sg
anımsamıyordum	anımsa+Verb+Neg+Prog1+Past+A1sg
olmazdım	ol+Verb+Neg+Aor+Past+A1sg
tanımıştım	tanı+Verb+Pos+Narr+Past+A1sg
uzattım	uza+Verb^DB+Verb+Caus+Pos+Past+A1sg
sarıldı	sar+Verb^DB+Verb+Pass+Pos+Past+A3sg
davrandın	davran+Verb+Pos+Past+A2sg
getiremedim	getir+Verb^DB+Verb+Able+Neg+Past+A1sg
söylüyordun	söyle+Verb+Pos+Prog1+Past+A2sg
dokundu	doku+Verb^DB+Verb+Pass+Pos+Past+A3sg
gösterdim	göster+Verb+Pos+Past+A1sg
zorlandım	zorla+Verb^DB+Verb+Pass+Pos+Past+A1sg
yumuşamıştım	yumuşa+Verb+Pos+Narr+Past+A1sg
istemedim	iste+Verb+Neg+Past+A1sg
gitmedi	git+Verb+Neg+Past+A3sg
gördünüz	gör+Verb+Pos+Past+A2pl
iletti	ilet+Verb+Pos+Past+A3sg
çocuktum	çocuk+Noun+A3sg+Pnon+Nom^DB+Verb+Zero+Past+A1sg
katladı	katla+Verb+Pos+Past+A3sg
düzeldi	düzel+Verb+Pos+Past+A3sg
yaklaştırdı	yaklaş+Verb^DB+Verb+Caus+Pos+Past+A3sg
afalladım	afalla+Verb+Pos+Past+A1sg
diktim	dik+Verb+Pos+Past+A1sg
seriliyordu	ser+Verb^DB+Verb+Pass+Pos+Prog1+Past+A3sg
üşüşmüştü	üşüş+Verb+Pos+Narr+Past+A3sg
çekiyordum	çek+Verb+Pos+Prog1+Past+A1sg
buldun	bul+Verb+Pos+Past+A2sg
yazdım	yaz+Verb+Pos+Past+A1sg
konuşamazdım	konuş+Verb^DB+Verb+Able+Neg+Aor+Past+A1sg
dayadı	daya+Verb+Pos+Past+A3sg
zenginleşecektin	zengin+Adj^DB+Verb+Become+Pos+Fut+Past+A2sg
